date,description,amount,transaction_type,category
2025-01-12,DMart Purchase,"₹1,229.03",debit,Groceries
2025-01-12,Meesho Order,"₹1,348.77",debit,Shopping
2025-01-13,More Supermarket,"₹1,558.21",debit,Groceries
2025-01-14,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-01-15,Flipkart Order,"₹5,498.41",debit,Shopping
2025-01-17,Zomato Food Delivery,₹556.10,debit,Food & Dining
2025-01-17,Course Sale Revenue,"₹24,562.24",credit,Income
2025-01-18,Uber Ride,₹428.05,debit,Transportation
2025-01-19,DMart Purchase,₹393.98,debit,Groceries
2025-01-19,Flipkart Order,₹980.59,debit,Shopping
2025-01-19,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-01-20,Project Milestone,"₹63,878.45",credit,Income
2025-01-20,Course Sale Revenue,"₹21,477.08",credit,Income
2025-01-21,Canva Pro,₹499.00,debit,Subscriptions
2025-01-21,1mg Medicine Order,₹539.15,debit,Healthcare
2025-01-21,Namecheap Domain,"₹1,290.03",debit,Utilities
2025-01-23,Meesho Order,"₹1,801.00",debit,Shopping
2025-01-23,Uber Ride,₹343.87,debit,Transportation
2025-01-23,Spotify Premium,₹119.00,debit,Subscriptions
2025-01-24,Royalty Credit,"₹11,758.89",credit,Income
2025-01-24,Netflix Subscription,₹249.12,debit,Subscriptions
2025-01-24,Gym Membership,₹768.94,debit,Healthcare
2025-01-25,Namecheap Domain,"₹1,308.58",debit,Utilities
2025-01-25,Client Payment UPI,"₹82,439.22",credit,Income
2025-01-25,Flipkart Order,"₹5,607.85",debit,Shopping
2025-01-26,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-01-26,Client Payment UPI,"₹35,772.49",credit,Income
2025-01-26,Uber Ride,₹574.96,debit,Transportation
2025-01-27,Client Payment UPI,"₹41,293.72",credit,Income
2025-01-27,Refund Credit,"₹4,300.36",credit,Income
2025-01-27,Swiggy Order,₹773.54,debit,Food & Dining
2025-01-27,PVR Cinemas,₹363.47,debit,Entertainment
2025-01-28,Hotstar Subscription,₹751.59,debit,Subscriptions
2025-01-29,Royalty Credit,"₹2,289.97",credit,Income
2025-01-29,Tally Software,"₹9,000.00",debit,Subscriptions
2025-01-29,BigBasket Groceries,₹587.49,debit,Groceries
2025-01-30,Royalty Credit,"₹11,403.92",credit,Income
2025-01-31,Tally Software,"₹9,000.00",debit,Subscriptions
2025-02-01,Reliance Fresh,"₹1,050.86",debit,Groceries
2025-02-01,Course Sale Revenue,"₹22,087.83",credit,Income
2025-02-03,Project Milestone,"₹95,313.50",credit,Income
2025-02-03,BookMyShow Tickets,₹725.15,debit,Entertainment
2025-02-03,Ajio Clothing,"₹1,617.05",debit,Shopping
2025-02-04,Uber Ride,₹511.95,debit,Transportation
2025-02-04,Ola Cab,₹492.24,debit,Transportation
2025-02-04,Canva Pro,₹499.00,debit,Subscriptions
2025-02-04,Course Sale Revenue,"₹11,811.41",credit,Income
2025-02-05,Spotify Premium,₹119.00,debit,Subscriptions
2025-02-06,Netflix Subscription,₹420.46,debit,Subscriptions
2025-02-06,Apollo Pharmacy,"₹1,395.95",debit,Healthcare
2025-02-06,Gym Membership,"₹2,328.75",debit,Healthcare
2025-02-07,Amazon Purchase,"₹4,386.59",debit,Shopping
2025-02-09,Tally Software,"₹9,000.00",debit,Subscriptions
2025-02-09,Ajio Clothing,"₹2,577.10",debit,Shopping
2025-02-10,Amazon Prime,₹979.28,debit,Subscriptions
2025-02-10,Course Sale Revenue,"₹11,115.50",credit,Income
2025-02-10,Swiggy Order,₹291.71,debit,Food & Dining
2025-02-10,Rapido Bike Taxi,₹169.15,debit,Transportation
2025-02-11,Equipment Purchase,"₹21,931.29",debit,Shopping
2025-02-11,Tally Software,"₹9,000.00",debit,Subscriptions
2025-02-12,Rapido Bike Taxi,₹138.48,debit,Transportation
2025-02-13,Co-working Space,"₹4,314.51",debit,Housing
2025-02-14,Myntra Fashion,"₹3,757.47",debit,Shopping
2025-02-14,Gaming Recharge,"₹1,756.33",debit,Entertainment
2025-02-14,YouTube Premium,₹139.00,debit,Subscriptions
2025-02-15,Ola Cab,₹209.41,debit,Transportation
2025-02-18,More Supermarket,₹919.24,debit,Groceries
2025-02-18,Zomato Food Delivery,₹841.88,debit,Food & Dining
2025-02-19,Rapido Bike Taxi,₹103.23,debit,Transportation
2025-02-20,Reliance Fresh,₹512.56,debit,Groceries
2025-02-21,BigBasket Groceries,"₹1,995.99",debit,Groceries
2025-02-22,Namecheap Domain,"₹1,946.48",debit,Utilities
2025-02-22,Amazon Purchase,"₹6,688.09",debit,Shopping
2025-02-22,Amazon Purchase,"₹1,399.00",debit,Shopping
2025-02-22,More Supermarket,₹679.78,debit,Groceries
2025-02-22,Ajio Clothing,₹733.61,debit,Shopping
2025-02-23,1mg Medicine Order,₹589.20,debit,Healthcare
2025-02-23,Hostinger Hosting,"₹3,765.54",debit,Utilities
2025-02-24,Client Payment UPI,"₹119,228.09",credit,Income
2025-03-01,Gaming Recharge,"₹1,449.68",debit,Entertainment
2025-03-03,Project Milestone,"₹96,128.40",credit,Income
2025-03-04,PVR Cinemas,₹696.01,debit,Entertainment
2025-03-04,Amazon Prime,₹194.36,debit,Subscriptions
2025-03-05,Zomato Food Delivery,₹837.01,debit,Food & Dining
2025-03-06,Spotify Premium,₹119.00,debit,Subscriptions
2025-03-06,Gym Membership,₹868.48,debit,Healthcare
2025-03-06,YouTube Premium,₹139.00,debit,Subscriptions
2025-03-09,Canva Pro,₹499.00,debit,Subscriptions
2025-03-09,PVR Cinemas,₹537.53,debit,Entertainment
2025-03-10,Netflix Subscription,₹461.69,debit,Subscriptions
2025-03-10,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-03-10,Uber Ride,₹271.37,debit,Transportation
2025-03-12,More Supermarket,₹497.62,debit,Groceries
2025-03-12,Namecheap Domain,₹908.66,debit,Utilities
2025-03-13,Gaming Recharge,₹348.33,debit,Entertainment
2025-03-14,Myntra Fashion,"₹3,905.09",debit,Shopping
2025-03-14,Flipkart Order,"₹4,199.79",debit,Shopping
2025-03-14,1mg Medicine Order,₹804.70,debit,Healthcare
2025-03-15,Ajio Clothing,₹904.88,debit,Shopping
2025-03-15,Netflix Subscription,₹648.07,debit,Subscriptions
2025-03-16,Refund Credit,"₹3,078.93",credit,Income
2025-03-16,Equipment Purchase,"₹16,619.53",debit,Shopping
2025-03-16,Canva Pro,₹499.00,debit,Subscriptions
2025-03-17,Canva Pro,₹499.00,debit,Subscriptions
2025-03-17,Namecheap Domain,₹887.06,debit,Utilities
2025-03-18,Canva Pro,₹499.00,debit,Subscriptions
2025-03-19,Ajio Clothing,₹883.40,debit,Shopping
2025-03-19,Netflix Subscription,₹149.73,debit,Subscriptions
2025-03-20,Refund Credit,"₹4,491.96",credit,Income
2025-03-21,Swiggy Order,₹107.19,debit,Food & Dining
2025-03-23,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2025-03-23,Hostinger Hosting,"₹2,166.45",debit,Utilities
2025-03-24,Namecheap Domain,"₹1,610.71",debit,Utilities
2025-03-24,Rapido Bike Taxi,₹154.35,debit,Transportation
2025-03-25,Namecheap Domain,"₹1,318.97",debit,Utilities
2025-03-25,Amazon Purchase,"₹4,363.77",debit,Shopping
2025-03-26,Flipkart Order,"₹1,536.39",debit,Shopping
2025-03-27,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-03-27,Amazon Prime,₹625.54,debit,Subscriptions
2025-03-28,Uber Ride,₹287.84,debit,Transportation
2025-03-29,BigBasket Groceries,"₹2,960.02",debit,Groceries
2025-03-29,Tally Software,"₹9,000.00",debit,Subscriptions
2025-03-30,BookMyShow Tickets,₹619.16,debit,Entertainment
2025-03-30,Course Sale Revenue,"₹27,602.39",credit,Income
2025-03-30,Project Milestone,"₹29,366.21",credit,Income
2025-03-31,Hostinger Hosting,"₹2,841.32",debit,Utilities
2025-03-31,Canva Pro,₹499.00,debit,Subscriptions
2025-04-01,Co-working Space,"₹4,291.17",debit,Housing
2025-04-01,Amazon Purchase,"₹5,906.41",debit,Shopping
2025-04-02,Project Milestone,"₹96,014.89",credit,Income
2025-04-03,Namecheap Domain,"₹1,883.51",debit,Utilities
2025-04-03,Amazon Prime,₹774.66,debit,Subscriptions
2025-04-03,Royalty Credit,"₹17,912.71",credit,Income
2025-04-04,More Supermarket,"₹1,427.63",debit,Groceries
2025-04-05,Namecheap Domain,"₹1,628.90",debit,Utilities
2025-04-05,Refund Credit,₹600.25,credit,Income
2025-04-06,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2025-04-06,Netflix Subscription,₹604.81,debit,Subscriptions
2025-04-08,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-04-08,Flipkart Order,₹883.97,debit,Shopping
2025-04-08,Royalty Credit,"₹18,108.59",credit,Income
2025-04-09,Client Payment UPI,"₹107,740.62",credit,Income
2025-04-11,PVR Cinemas,₹299.34,debit,Entertainment
2025-04-11,DMart Purchase,"₹1,884.18",debit,Groceries
2025-04-11,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2025-04-12,Apollo Pharmacy,₹117.16,debit,Healthcare
2025-04-12,BookMyShow Tickets,₹426.95,debit,Entertainment
2025-04-13,Swiggy Order,₹716.63,debit,Food & Dining
2025-04-13,Invoice Software,"₹1,188.90",debit,Subscriptions
2025-04-13,Gym Membership,"₹2,083.84",debit,Healthcare
2025-04-14,More Supermarket,"₹1,481.45",debit,Groceries
2025-04-14,Project Milestone,"₹77,930.18",credit,Income
2025-04-15,Client Payment UPI,"₹74,560.86",credit,Income
2025-04-17,Co-working Space,"₹10,151.65",debit,Housing
2025-04-17,Hostinger Hosting,"₹2,061.28",debit,Utilities
2025-04-18,Myntra Fashion,"₹1,620.80",debit,Shopping
2025-04-20,YouTube Premium,₹139.00,debit,Subscriptions
2025-04-20,Amazon Purchase,₹766.28,debit,Shopping
2025-04-21,Spotify Premium,₹119.00,debit,Subscriptions
2025-04-23,Tally Software,"₹9,000.00",debit,Subscriptions
2025-04-23,More Supermarket,₹752.71,debit,Groceries
2025-04-23,Cashback Credit,₹278.62,credit,Income
2025-04-24,Notion Subscription,₹500.00,debit,Subscriptions
2025-04-24,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2025-04-25,Invoice Software,"₹1,261.99",debit,Subscriptions
2025-04-26,Meesho Order,"₹1,255.07",debit,Shopping
2025-04-26,DMart Purchase,"₹1,346.31",debit,Groceries
2025-04-27,Amazon Prime,₹834.26,debit,Subscriptions
2025-04-28,Apollo Pharmacy,"₹1,384.35",debit,Healthcare
2025-04-29,Royalty Credit,"₹1,170.84",credit,Income
2025-04-29,Spotify Premium,₹119.00,debit,Subscriptions
2025-04-30,BigBasket Groceries,"₹1,657.87",debit,Groceries
2025-04-30,Namecheap Domain,₹836.66,debit,Utilities
2025-04-30,Canva Pro,₹499.00,debit,Subscriptions
2025-04-30,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-05-01,Rapido Bike Taxi,₹181.68,debit,Transportation
2025-05-01,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-05-02,Uber Ride,₹353.76,debit,Transportation
2025-05-02,Flipkart Order,"₹1,891.52",debit,Shopping
2025-05-02,Rapido Bike Taxi,₹35.21,debit,Transportation
2025-05-02,Swiggy Order,₹219.58,debit,Food & Dining
2025-05-06,DMart Purchase,"₹1,558.01",debit,Groceries
2025-05-07,Ajio Clothing,"₹1,870.27",debit,Shopping
2025-05-08,Equipment Purchase,"₹31,779.53",debit,Shopping
2025-05-09,Amazon Prime,₹687.75,debit,Subscriptions
2025-05-10,Client Meeting Cab,₹443.41,debit,Transportation
2025-05-10,Project Milestone,"₹84,848.62",credit,Income
2025-05-11,BigBasket Groceries,"₹2,532.84",debit,Groceries
2025-05-12,YouTube Premium,₹139.00,debit,Subscriptions
2025-05-12,Uber Ride,₹210.80,debit,Transportation
2025-05-13,Uber Ride,₹228.70,debit,Transportation
2025-05-13,Hostinger Hosting,"₹1,692.00",debit,Utilities
2025-05-13,Myntra Fashion,"₹2,376.71",debit,Shopping
2025-05-14,Gaming Recharge,₹929.21,debit,Entertainment
2025-05-14,Royalty Credit,"₹4,260.96",credit,Income
2025-05-15,Course Sale Revenue,"₹23,693.94",credit,Income
2025-05-15,Amazon Purchase,₹985.17,debit,Shopping
2025-05-15,Zomato Food Delivery,₹244.94,debit,Food & Dining
2025-05-15,Invoice Software,"₹1,610.95",debit,Subscriptions
2025-05-17,Amazon Purchase,₹923.55,debit,Shopping
2025-05-17,Notion Subscription,₹500.00,debit,Subscriptions
2025-05-18,YouTube Premium,₹139.00,debit,Subscriptions
2025-05-18,Hostinger Hosting,"₹3,379.51",debit,Utilities
2025-05-18,Royalty Credit,"₹14,713.08",credit,Income
2025-05-19,Amazon Purchase,₹425.88,debit,Shopping
2025-05-19,Refund Credit,"₹1,059.48",credit,Income
2025-05-20,Notion Subscription,₹500.00,debit,Subscriptions
2025-05-21,Rapido Bike Taxi,₹58.55,debit,Transportation
2025-05-22,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-05-24,Namecheap Domain,"₹1,509.52",debit,Utilities
2025-05-25,Cashback Credit,₹897.21,credit,Income
2025-05-25,BookMyShow Tickets,"₹1,258.39",debit,Entertainment
2025-05-26,Flipkart Order,"₹1,283.68",debit,Shopping
2025-05-26,PVR Cinemas,₹759.10,debit,Entertainment
2025-05-26,Equipment Purchase,"₹45,355.28",debit,Shopping
2025-05-26,Ola Cab,₹100.00,debit,Transportation
2025-05-26,Gaming Recharge,"₹1,632.72",debit,Entertainment
2025-05-27,Myntra Fashion,"₹2,862.22",debit,Shopping
2025-05-27,Client Meeting Cab,₹798.36,debit,Transportation
2025-05-27,YouTube Premium,₹139.00,debit,Subscriptions
2025-05-28,Ajio Clothing,"₹3,391.17",debit,Shopping
2025-05-30,Apollo Pharmacy,"₹1,828.01",debit,Healthcare
2025-05-30,Namecheap Domain,"₹1,238.28",debit,Utilities
2025-05-30,Flipkart Order,"₹2,254.22",debit,Shopping
2025-05-31,PVR Cinemas,₹618.62,debit,Entertainment
2025-05-31,Namecheap Domain,₹949.55,debit,Utilities
2025-05-31,1mg Medicine Order,"₹1,301.41",debit,Healthcare
2025-06-01,Hostinger Hosting,"₹3,078.55",debit,Utilities
2025-06-03,PVR Cinemas,₹409.34,debit,Entertainment
2025-06-04,Flipkart Order,"₹1,677.04",debit,Shopping
2025-06-04,Rapido Bike Taxi,₹154.35,debit,Transportation
2025-06-05,Course Sale Revenue,"₹25,237.08",credit,Income
2025-06-05,Amazon Purchase,"₹5,244.74",debit,Shopping
2025-06-05,Retainer Fee Credit,"₹41,829.69",credit,Income
2025-06-06,Course Sale Revenue,"₹18,626.36",credit,Income
2025-06-06,Equipment Purchase,"₹5,606.62",debit,Shopping
2025-06-06,Amazon Prime,₹327.08,debit,Subscriptions
2025-06-07,More Supermarket,₹446.33,debit,Groceries
2025-06-08,Co-working Space,"₹4,374.09",debit,Housing
2025-06-08,Hotstar Subscription,₹328.55,debit,Subscriptions
2025-06-09,Ola Cab,₹330.35,debit,Transportation
2025-06-09,Refund Credit,"₹4,182.43",credit,Income
2025-06-09,Retainer Fee Credit,"₹35,796.45",credit,Income
2025-06-09,Client Meeting Cab,₹960.29,debit,Transportation
2025-06-10,Gym Membership,"₹1,620.99",debit,Healthcare
2025-06-10,PVR Cinemas,₹456.05,debit,Entertainment
2025-06-11,Tally Software,"₹9,000.00",debit,Subscriptions
2025-06-12,Chartered Accountant Fee,"₹13,954.95",debit,Miscellaneous
2025-06-12,Rapido Bike Taxi,₹166.94,debit,Transportation
2025-06-12,BigBasket Groceries,"₹2,228.17",debit,Groceries
2025-06-12,Project Milestone,"₹70,326.45",credit,Income
2025-06-12,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-06-14,Chartered Accountant Fee,"₹7,026.88",debit,Miscellaneous
2025-06-16,Notion Subscription,₹500.00,debit,Subscriptions
2025-06-16,Amazon Prime,₹247.86,debit,Subscriptions
2025-06-17,Course Sale Revenue,"₹18,470.52",credit,Income
2025-06-18,Client Payment UPI,"₹62,331.51",credit,Income
2025-06-18,Ajio Clothing,"₹3,418.03",debit,Shopping
2025-06-19,Cashback Credit,₹193.06,credit,Income
2025-06-20,Royalty Credit,"₹14,973.57",credit,Income
2025-06-21,Chartered Accountant Fee,"₹11,369.27",debit,Miscellaneous
2025-06-22,Amazon Prime,₹595.40,debit,Subscriptions
2025-06-22,1mg Medicine Order,"₹1,216.83",debit,Healthcare
2025-06-23,PVR Cinemas,₹727.87,debit,Entertainment
2025-06-23,Canva Pro,₹499.00,debit,Subscriptions
2025-06-23,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-06-24,Uber Ride,₹435.28,debit,Transportation
2025-06-25,Tally Software,"₹9,000.00",debit,Subscriptions
2025-06-26,Reliance Fresh,₹568.18,debit,Groceries
2025-06-27,Chartered Accountant Fee,"₹5,897.75",debit,Miscellaneous
2025-06-27,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2025-06-27,Invoice Software,₹655.26,debit,Subscriptions
2025-06-27,PVR Cinemas,₹766.36,debit,Entertainment
2025-06-27,Amazon Prime,₹631.96,debit,Subscriptions
2025-06-27,Client Meeting Cab,₹731.49,debit,Transportation
2025-06-29,Spotify Premium,₹119.00,debit,Subscriptions
2025-06-29,Spotify Premium,₹119.00,debit,Subscriptions
2025-06-30,YouTube Premium,₹139.00,debit,Subscriptions
2025-07-01,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-07-01,Namecheap Domain,"₹1,921.89",debit,Utilities
2025-07-02,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-07-02,Spotify Premium,₹119.00,debit,Subscriptions
2025-07-03,Namecheap Domain,₹917.56,debit,Utilities
2025-07-03,YouTube Premium,₹139.00,debit,Subscriptions
2025-07-03,Cashback Credit,₹469.46,credit,Income
2025-07-04,Amazon Purchase,"₹1,603.73",debit,Shopping
2025-07-04,Invoice Software,₹583.50,debit,Subscriptions
2025-07-05,Flipkart Order,"₹5,371.12",debit,Shopping
2025-07-06,Project Milestone,"₹56,909.37",credit,Income
2025-07-06,Amazon Prime,₹505.37,debit,Subscriptions
2025-07-07,Gaming Recharge,₹244.79,debit,Entertainment
2025-07-07,DMart Purchase,"₹2,059.77",debit,Groceries
2025-07-08,Tally Software,"₹9,000.00",debit,Subscriptions
2025-07-08,1mg Medicine Order,"₹1,273.71",debit,Healthcare
2025-07-08,Meesho Order,₹879.22,debit,Shopping
2025-07-09,Myntra Fashion,"₹2,457.44",debit,Shopping
2025-07-10,Amazon Purchase,"₹7,079.59",debit,Shopping
2025-07-10,Ajio Clothing,"₹3,387.21",debit,Shopping
2025-07-11,Royalty Credit,"₹18,282.63",credit,Income
2025-07-12,Zomato Food Delivery,₹617.04,debit,Food & Dining
2025-07-12,Tally Software,"₹9,000.00",debit,Subscriptions
2025-07-12,1mg Medicine Order,₹514.46,debit,Healthcare
2025-07-13,1mg Medicine Order,₹819.36,debit,Healthcare
2025-07-14,Refund Credit,₹771.00,credit,Income
2025-07-15,Zomato Food Delivery,₹281.44,debit,Food & Dining
2025-07-15,Amazon Purchase,"₹6,689.57",debit,Shopping
2025-07-15,Apollo Pharmacy,₹209.30,debit,Healthcare
2025-07-16,Zomato Food Delivery,₹797.72,debit,Food & Dining
2025-07-16,Client Payment UPI,"₹48,166.16",credit,Income
2025-07-16,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-07-16,Notion Subscription,₹500.00,debit,Subscriptions
2025-07-17,Retainer Fee Credit,"₹12,372.00",credit,Income
2025-07-17,Apollo Pharmacy,₹418.67,debit,Healthcare
2025-07-18,Ola Cab,₹225.56,debit,Transportation
2025-07-19,Royalty Credit,"₹7,759.53",credit,Income
2025-07-21,Hotstar Subscription,₹180.80,debit,Subscriptions
2025-07-21,Spotify Premium,₹119.00,debit,Subscriptions
2025-07-22,Gaming Recharge,₹260.16,debit,Entertainment
2025-07-22,Uber Ride,₹435.51,debit,Transportation
2025-07-22,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-07-22,Equipment Purchase,"₹17,295.51",debit,Shopping
2025-07-22,Gym Membership,"₹1,844.32",debit,Healthcare
2025-07-23,Equipment Purchase,"₹13,700.88",debit,Shopping
2025-07-24,Apollo Pharmacy,"₹1,533.99",debit,Healthcare
2025-07-24,Reliance Fresh,"₹1,282.89",debit,Groceries
2025-07-24,Zomato Food Delivery,₹133.88,debit,Food & Dining
2025-07-25,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-07-27,Cashback Credit,₹59.06,credit,Income
2025-07-28,Hotstar Subscription,₹318.70,debit,Subscriptions
2025-07-28,Amazon Purchase,"₹4,471.74",debit,Shopping
2025-07-29,Rapido Bike Taxi,₹175.96,debit,Transportation
2025-07-30,Canva Pro,₹499.00,debit,Subscriptions
2025-08-01,Chartered Accountant Fee,"₹13,629.37",debit,Miscellaneous
2025-08-02,Namecheap Domain,"₹1,242.39",debit,Utilities
2025-08-03,Rapido Bike Taxi,₹194.91,debit,Transportation
2025-08-04,Client Payment UPI,"₹131,270.22",credit,Income
2025-08-04,Amazon Prime,₹347.98,debit,Subscriptions
2025-08-06,Invoice Software,"₹1,117.01",debit,Subscriptions
2025-08-07,PVR Cinemas,₹449.57,debit,Entertainment
2025-08-07,Apollo Pharmacy,₹250.57,debit,Healthcare
2025-08-07,Hotstar Subscription,₹558.34,debit,Subscriptions
2025-08-08,Equipment Purchase,"₹21,116.48",debit,Shopping
2025-08-09,YouTube Premium,₹139.00,debit,Subscriptions
2025-08-12,Royalty Credit,"₹12,176.84",credit,Income
2025-08-12,Retainer Fee Credit,"₹32,692.58",credit,Income
2025-08-14,Rapido Bike Taxi,₹153.55,debit,Transportation
2025-08-15,Spotify Premium,₹119.00,debit,Subscriptions
2025-08-16,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-08-16,Myntra Fashion,"₹3,913.07",debit,Shopping
2025-08-17,Hotstar Subscription,₹825.58,debit,Subscriptions
2025-08-18,Apollo Pharmacy,"₹1,943.24",debit,Healthcare
2025-08-19,Refund Credit,"₹1,322.48",credit,Income
2025-08-20,Meesho Order,"₹1,079.43",debit,Shopping
2025-08-21,Course Sale Revenue,"₹13,151.57",credit,Income
2025-08-21,Refund Credit,"₹2,129.70",credit,Income
2025-08-22,1mg Medicine Order,"₹1,230.52",debit,Healthcare
2025-08-23,Royalty Credit,"₹18,067.18",credit,Income
2025-08-23,Project Milestone,"₹87,513.01",credit,Income
2025-08-24,Canva Pro,₹499.00,debit,Subscriptions
2025-08-25,Equipment Purchase,"₹28,507.33",debit,Shopping
2025-08-25,Hostinger Hosting,"₹2,215.76",debit,Utilities
2025-08-25,YouTube Premium,₹139.00,debit,Subscriptions
2025-08-26,Hostinger Hosting,"₹2,400.85",debit,Utilities
2025-08-29,Chartered Accountant Fee,"₹6,142.07",debit,Miscellaneous
2025-08-29,DMart Purchase,"₹2,986.85",debit,Groceries
2025-08-29,Invoice Software,"₹1,724.65",debit,Subscriptions
2025-08-30,DMart Purchase,"₹2,072.44",debit,Groceries
2025-08-31,Co-working Space,"₹5,055.73",debit,Housing
2025-08-31,Amazon Prime,₹383.51,debit,Subscriptions
2025-08-31,Zoom Pro,"₹1,300.00",debit,Subscriptions
2025-08-31,Royalty Credit,"₹1,464.77",credit,Income
2025-09-01,Namecheap Domain,₹990.99,debit,Utilities
2025-09-02,Tally Software,"₹9,000.00",debit,Subscriptions
2025-09-02,LinkedIn Premium,"₹2,499.00",debit,Subscriptions
2025-09-04,Reliance Fresh,₹891.55,debit,Groceries
2025-09-05,Canva Pro,₹499.00,debit,Subscriptions
2025-09-05,Invoice Software,"₹1,463.69",debit,Subscriptions
2025-09-06,Retainer Fee Credit,"₹27,162.50",credit,Income
2025-09-07,Course Sale Revenue,"₹8,776.59",credit,Income
2025-09-07,YouTube Premium,₹139.00,debit,Subscriptions
2025-09-08,Hostinger Hosting,"₹2,233.57",debit,Utilities
2025-09-09,Reliance Fresh,"₹1,976.00",debit,Groceries
2025-09-10,Tally Software,"₹9,000.00",debit,Subscriptions
2025-09-10,Reliance Fresh,₹456.29,debit,Groceries
2025-09-10,Zomato Food Delivery,₹587.41,debit,Food & Dining
2025-09-11,More Supermarket,₹961.83,debit,Groceries
2025-09-11,Chartered Accountant Fee,"₹5,450.87",debit,Miscellaneous
2025-09-12,More Supermarket,"₹1,775.11",debit,Groceries
2025-09-14,Flipkart Order,"₹1,007.99",debit,Shopping
2025-09-14,BigBasket Groceries,"₹3,794.85",debit,Groceries
2025-09-14,More Supermarket,₹676.79,debit,Groceries
2025-09-15,Amazon Purchase,"₹6,796.19",debit,Shopping
2025-09-15,Flipkart Order,"₹2,104.73",debit,Shopping
2025-09-16,Client Meeting Cab,₹352.28,debit,Transportation
2025-09-17,Retainer Fee Credit,"₹44,071.37",credit,Income
2025-09-17,YouTube Premium,₹139.00,debit,Subscriptions
2025-09-17,Netflix Subscription,₹238.78,debit,Subscriptions
2025-09-17,Cashback Credit,₹251.34,credit,Income
2025-09-17,Gaming Recharge,₹113.92,debit,Entertainment
2025-09-18,Rapido Bike Taxi,₹87.63,debit,Transportation
2025-09-18,Netflix Subscription,₹293.69,debit,Subscriptions
2025-09-18,Amazon Prime,₹540.35,debit,Subscriptions
2025-09-19,Refund Credit,"₹3,348.88",credit,Income
2025-09-21,Refund Credit,"₹1,114.86",credit,Income
2025-09-21,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2025-09-21,Client Meeting Cab,₹375.23,debit,Transportation
2025-09-22,Ola Cab,₹193.25,debit,Transportation
2025-09-23,Course Sale Revenue,"₹8,550.10",credit,Income
2025-09-23,Spotify Premium,₹119.00,debit,Subscriptions
2025-09-23,Swiggy Order,₹303.97,debit,Food & Dining
2025-09-25,Meesho Order,₹861.76,debit,Shopping
2025-09-25,Hotstar Subscription,₹578.35,debit,Subscriptions
2025-09-26,Namecheap Domain,"₹1,211.20",debit,Utilities
2025-09-27,Reliance Fresh,"₹1,094.77",debit,Groceries
2025-09-28,Chartered Accountant Fee,"₹11,217.90",debit,Miscellaneous
2025-09-28,Client Meeting Cab,₹924.72,debit,Transportation
2025-09-29,Meesho Order,₹260.60,debit,Shopping
2025-09-30,Amazon Prime,₹184.86,debit,Subscriptions
2025-09-30,BookMyShow Tickets,₹856.41,debit,Entertainment
2025-10-03,Chartered Accountant Fee,"₹13,498.75",debit,Miscellaneous
2025-10-03,Rapido Bike Taxi,₹60.49,debit,Transportation
2025-10-04,Adobe Creative Cloud,"₹1,675.00",debit,Subscriptions
2025-10-04,PVR Cinemas,₹578.98,debit,Entertainment
2025-10-06,Equipment Purchase,"₹43,314.73",debit,Shopping
2025-10-06,YouTube Premium,₹139.00,debit,Subscriptions
2025-10-06,Client Meeting Cab,₹572.37,debit,Transportation
2025-10-07,Zomato Food Delivery,₹279.24,debit,Food & Dining
2025-10-08,Course Sale Revenue,"₹19,381.32",credit,Income
2025-10-08,Swiggy Order,₹475.41,debit,Food & Dining
2025-10-08,Hotstar Subscription,₹488.73,debit,Subscriptions
2025-10-11,Hotstar Subscription,₹181.11,debit,Subscriptions
2025-10-11,Equipment Purchase,"₹21,119.00",debit,Shopping
2025-10-12,Ajio Clothing,"₹2,807.18",debit,Shopping
2025-10-12,Amazon Purchase,"₹7,866.59",debit,Shopping
2025-10-12,Netflix Subscription,₹474.83,debit,Subscriptions
2025-10-13,Apollo Pharmacy,"₹1,901.95",debit,Healthcare
2025-10-14,Chartered Accountant Fee,"₹7,798.02",debit,Miscellaneous
2025-10-16,Flipkart Order,"₹1,145.23",debit,Shopping
