date,description,amount,transaction_type
2024/10/29,Gaming Recharge,735.98,debit
2024/10/30,Travel Booking,15701.77,debit
2024/10/30,Online Course,4583.06,debit
2024/10/31,Transfer Received,12483.44,credit
2024/11/01,Gym Membership,2056.57,debit
2024/11/02,Online Course,1040.97,debit
2024/11/02,DMart Purchase,2359.18,debit
2024/11/04,Spa Treatment,1487.91,debit
2024/11/04,Spa Treatment,2750.7,debit
2024/11/05,Myntra Fashion,1349.36,debit
2024/11/05,Swiggy Order,722.12,debit
2024/11/06,Insurance Premium,4417.89,debit
2024/11/06,Book Purchase,283.88,debit
2024/11/07,Maintenance Charges,548.92,debit
2024/11/10,Reliance Fresh,1193.24,debit
2024/11/11,BookMyShow Tickets,875.08,debit
2024/11/11,PVR Cinemas,659.19,debit
2024/11/12,Meesho Order,245.59,debit
2024/11/13,Petrol / Diesel,3618.65,debit
2024/11/14,Book Purchase,739.04,debit
2024/11/16,Swiggy Order,193.17,debit
2024/11/16,Petrol / Diesel,2126.44,debit
2024/11/17,Freelance Payment,27415.03,credit
2024/11/18,Transfer Received,49445.67,credit
2024/11/20,Electricity Bill,3542.61,debit
2024/11/20,Ola Cab,98.23,debit
2024/11/22,Newspaper Subscription,162.62,debit
2024/11/22,More Supermarket,1541.46,debit
2024/11/22,Hair Salon,439.18,debit
2024/11/22,Bonus Credit,49331.71,credit
2024/11/22,BookMyShow Tickets,1498.17,debit
2024/11/23,Ajio Clothing,1138.88,debit
2024/11/23,Spotify Premium,119.0,debit
2024/11/24,Dividend Credit,9566.36,credit
2024/11/26,DMart Purchase,1065.45,debit
2024/11/27,Newspaper Subscription,134.5,debit
2024/11/27,1mg Medicine Order,1379.41,debit
2024/11/27,Travel Booking,4432.87,debit
2024/11/28,BigBasket Groceries,2303.5,debit
2024/11/28,Maintenance Charges,1401.23,debit
2024/11/28,Parking Charges,290.42,debit
2024/11/29,Online Course,2904.41,debit
2024/11/29,Coffee Shop,158.19,debit
2024/11/30,Amazon Purchase,7296.0,debit
2024/11/30,Uber Ride,142.15,debit
2024/11/30,PVR Cinemas,510.35,debit
2024/12/01,Flipkart Order,2074.81,debit
2024/12/01,DMart Purchase,3281.34,debit
2024/12/02,Netflix Subscription,228.99,debit
2024/12/03,BookMyShow Tickets,1190.82,debit
2024/12/03,YouTube Premium,139.0,debit
2024/12/05,Gaming Recharge,1128.39,debit
2024/12/05,Ajio Clothing,3386.98,debit
2024/12/06,Salary Credit,100286.89,credit
2024/12/06,Restaurant Dinner,1475.07,debit
2024/12/06,Parking Charges,157.68,debit
2024/12/07,Electricity Bill,1604.42,debit
2024/12/07,Gym Membership,1598.28,debit
2024/12/09,Gaming Recharge,221.5,debit
2024/12/10,Maintenance Charges,1592.97,debit
2024/12/10,Ola Cab,487.98,debit
2024/12/11,Gaming Recharge,602.03,debit
2024/12/11,ATM Withdrawal,4889.61,debit
2024/12/11,1mg Medicine Order,195.39,debit
2024/12/14,Ola Cab,148.86,debit
2024/12/14,BookMyShow Tickets,337.27,debit
2024/12/15,Interest Credit,515.44,credit
2024/12/15,PVR Cinemas,573.46,debit
2024/12/15,Online Course,1580.18,debit
2024/12/16,Metro Card Recharge,786.8,debit
2024/12/16,Gym Membership,2297.47,debit
2024/12/20,1mg Medicine Order,760.3,debit
2024/12/20,Insurance Premium,5676.48,debit
2024/12/21,Hair Salon,212.73,debit
2024/12/23,1mg Medicine Order,1256.02,debit
2024/12/23,Myntra Fashion,1909.02,debit
2024/12/24,Coffee Shop,278.75,debit
2024/12/24,Restaurant Dinner,2023.62,debit
2024/12/24,Reliance Fresh,1570.68,debit
2024/12/25,Flipkart Order,3599.47,debit
2024/12/25,Interest Credit,563.88,credit
2024/12/25,Gaming Recharge,1317.63,debit
2024/12/25,DMart Purchase,1574.15,debit
2024/12/26,Doctor Consultation,1558.14,debit
2024/12/26,Parking Charges,71.51,debit
2024/12/26,Ajio Clothing,486.31,debit
2024/12/27,Restaurant Dinner,2360.09,debit
2024/12/29,Ajio Clothing,1399.03,debit
2024/12/30,More Supermarket,1656.09,debit
2024/12/30,Insurance Premium,3929.17,debit
2024/12/30,Spotify Premium,119.0,debit
2025/01/02,PVR Cinemas,396.63,debit
2025/01/04,Coffee Shop,466.98,debit
2025/01/04,Hotstar Subscription,336.66,debit
2025/01/04,Water Bill,290.63,debit
2025/01/06,Hotstar Subscription,702.89,debit
2025/01/06,Spa Treatment,2799.37,debit
2025/01/08,BigBasket Groceries,1964.95,debit
2025/01/08,Petrol / Diesel,2702.69,debit
2025/01/09,Swiggy Order,599.28,debit
2025/01/09,Parking Charges,191.97,debit
2025/01/09,Amazon Purchase,4535.64,debit
2025/01/14,Jio Recharge,204.06,debit
2025/01/15,Hotstar Subscription,567.79,debit
2025/01/15,Ola Cab,427.85,debit
2025/01/15,ATM Withdrawal,1928.86,debit
2025/01/17,Gaming Recharge,1114.79,debit
2025/01/18,Jio Recharge,240.56,debit
2025/01/18,Jio Recharge,411.44,debit
2025/01/19,Amazon Prime,762.47,debit
2025/01/20,Cashback Credit,531.61,credit
2025/01/20,Spotify Premium,119.0,debit
2025/01/21,Rapido Bike Taxi,108.87,debit
2025/01/23,Parking Charges,212.87,debit
2025/01/24,1mg Medicine Order,1136.86,debit
2025/01/24,ATM Withdrawal,686.62,debit
2025/01/25,Reliance Fresh,1192.87,debit
2025/01/25,Rapido Bike Taxi,136.21,debit
2025/01/25,Ajio Clothing,534.7,debit
2025/01/26,Rapido Bike Taxi,76.24,debit
2025/01/26,Spotify Premium,119.0,debit
2025/01/26,Gaming Recharge,1735.94,debit
2025/01/26,Rental Income,5448.24,credit
2025/01/27,Amazon Prime,520.65,debit
2025/01/27,DMart Purchase,1315.03,debit
2025/01/28,Hotstar Subscription,629.37,debit
2025/01/29,Cashback Credit,455.33,credit
2025/01/29,Freelance Payment,11018.52,credit
2025/01/29,More Supermarket,1595.44,debit
2025/01/30,Parking Charges,178.04,debit
2025/02/02,ATM Withdrawal,3027.72,debit
2025/02/02,Hotel Stay,9100.35,debit
2025/02/02,Gaming Recharge,1780.12,debit
2025/02/03,BookMyShow Tickets,513.32,debit
2025/02/04,UPI Received,6498.42,credit
2025/02/05,Spotify Premium,119.0,debit
2025/02/05,Freelance Payment,26681.02,credit
2025/02/05,PVR Cinemas,353.56,debit
2025/02/05,Dividend Credit,2937.06,credit
2025/02/06,Electricity Bill,2229.22,debit
2025/02/06,House Rent,18574.71,debit
2025/02/06,Amazon Purchase,1341.21,debit
2025/02/07,Jio Recharge,240.71,debit
2025/02/07,Hair Salon,833.64,debit
2025/02/07,Ola Cab,98.48,debit
2025/02/07,Gym Membership,2317.19,debit
2025/02/07,Cashback Credit,292.83,credit
2025/02/10,House Rent,12712.85,debit
2025/02/13,Amazon Prime,716.46,debit
2025/02/15,Meesho Order,1742.0,debit
2025/02/19,Amazon Prime,880.54,debit
2025/02/20,Hotel Stay,2431.75,debit
2025/02/20,Interest Credit,1064.01,credit
2025/02/21,Newspaper Subscription,176.06,debit
2025/02/23,Petrol / Diesel,2271.64,debit
2025/02/25,Spotify Premium,119.0,debit
2025/02/25,Coffee Shop,456.87,debit
2025/02/26,Petrol / Diesel,3525.77,debit
2025/02/27,Hotstar Subscription,859.96,debit
2025/02/27,Jio Recharge,350.11,debit
2025/02/27,Netflix Subscription,499.69,debit
2025/02/27,ATM Withdrawal,1723.82,debit
2025/03/01,Spa Treatment,1596.79,debit
2025/03/01,DMart Purchase,2349.98,debit
2025/03/03,Insurance Premium,4615.04,debit
2025/03/03,Meesho Order,887.13,debit
2025/03/04,Meesho Order,827.91,debit
2025/03/05,Parking Charges,262.45,debit
2025/03/05,Hotel Stay,1897.15,debit
2025/03/07,Gym Membership,826.95,debit
2025/03/07,Interest Credit,2125.73,credit
2025/03/09,Spotify Premium,119.0,debit
2025/03/09,More Supermarket,685.84,debit
2025/03/11,Flipkart Order,3175.04,debit
2025/03/11,Maintenance Charges,2130.6,debit
2025/03/11,Metro Card Recharge,317.44,debit
2025/03/12,Zomato Food Delivery,233.97,debit
2025/03/12,DMart Purchase,2913.07,debit
2025/03/12,Spotify Premium,119.0,debit
2025/03/13,Flipkart Order,5130.86,debit
2025/03/14,YouTube Premium,139.0,debit
2025/03/15,Meesho Order,1276.37,debit
2025/03/15,Netflix Subscription,624.68,debit
2025/03/15,More Supermarket,1139.15,debit
2025/03/16,Parking Charges,279.21,debit
2025/03/17,Book Purchase,1411.92,debit
2025/03/18,Interest Credit,1351.14,credit
2025/03/19,Uber Ride,168.41,debit
2025/03/21,Airtel Mobile Bill,742.13,debit
2025/03/21,Amazon Prime,873.83,debit
2025/03/21,Amazon Prime,319.17,debit
2025/03/23,Restaurant Dinner,1067.61,debit
2025/03/23,Coffee Shop,302.6,debit
2025/03/24,Spotify Premium,119.0,debit
2025/03/24,Parking Charges,145.47,debit
2025/03/24,Electricity Bill,1699.77,debit
2025/03/25,Netflix Subscription,544.56,debit
2025/03/25,1mg Medicine Order,883.42,debit
2025/03/26,House Rent,26756.79,debit
2025/03/27,1mg Medicine Order,158.98,debit
2025/03/27,Insurance Premium,1883.71,debit
2025/03/28,BigBasket Groceries,390.71,debit
2025/03/29,Gym Membership,813.28,debit
2025/03/29,Hair Salon,1069.8,debit
2025/03/30,Jio Recharge,323.13,debit
2025/03/31,Petrol / Diesel,586.67,debit
2025/03/31,Petrol / Diesel,1682.71,debit
2025/04/01,Spotify Premium,119.0,debit
2025/04/02,Gym Membership,1940.46,debit
2025/04/02,Reliance Fresh,1789.77,debit
2025/04/03,House Rent,25286.29,debit
2025/04/04,Zomato Food Delivery,355.92,debit
2025/04/04,Book Purchase,343.56,debit
2025/04/04,Doctor Consultation,484.58,debit
2025/04/05,Jio Recharge,283.87,debit
2025/04/06,Swiggy Order,628.36,debit
2025/04/07,Zomato Food Delivery,501.48,debit
2025/04/07,Flipkart Order,1684.51,debit
2025/04/07,Ola Cab,424.31,debit
2025/04/08,Maintenance Charges,822.01,debit
2025/04/08,School Fees,11844.34,debit
2025/04/08,Spa Treatment,1773.4,debit
2025/04/08,Newspaper Subscription,188.96,debit
2025/04/09,Interest Credit,1956.17,credit
2025/04/10,Spa Treatment,2081.74,debit
2025/04/10,Hair Salon,1117.57,debit
2025/04/10,Dividend Credit,10284.32,credit
2025/04/12,Amazon Purchase,3359.37,debit
2025/04/13,BookMyShow Tickets,517.63,debit
2025/04/13,UPI Received,11853.44,credit
2025/04/13,Parking Charges,147.2,debit
2025/04/14,Book Purchase,1096.27,debit
2025/04/14,DMart Purchase,3473.42,debit
2025/04/14,PVR Cinemas,439.62,debit
2025/04/15,Transfer Received,8940.32,credit
2025/04/15,Travel Booking,9888.08,debit
2025/04/16,Travel Booking,17857.63,debit
2025/04/16,Parking Charges,257.23,debit
2025/04/16,Spa Treatment,1361.25,debit
2025/04/17,Refund Credit,4072.71,credit
2025/04/19,Salary Credit,81717.75,credit
2025/04/20,Jio Recharge,552.71,debit
2025/04/20,Meesho Order,1560.72,debit
2025/04/21,Gaming Recharge,1445.78,debit
2025/04/22,Hair Salon,484.43,debit
2025/04/22,Parking Charges,121.26,debit
2025/04/24,Jio Recharge,285.2,debit
2025/04/25,Meesho Order,818.28,debit
2025/04/27,YouTube Premium,139.0,debit
2025/04/28,Metro Card Recharge,872.42,debit
2025/04/29,Uber Ride,454.21,debit
2025/04/29,Amazon Prime,291.47,debit
2025/04/29,Freelance Payment,25562.98,credit
2025/04/30,UPI Received,4053.84,credit
2025/05/01,Meesho Order,383.46,debit
2025/05/01,Newspaper Subscription,175.05,debit
2025/05/02,Hotstar Subscription,584.33,debit
2025/05/02,Amazon Purchase,5136.4,debit
2025/05/04,UPI Received,12990.41,credit
2025/05/04,Maintenance Charges,2214.15,debit
2025/05/05,Insurance Premium,5880.97,debit
2025/05/05,Ajio Clothing,3058.47,debit
2025/05/06,Maintenance Charges,1745.22,debit
2025/05/07,Doctor Consultation,1553.74,debit
2025/05/08,Water Bill,381.96,debit
2025/05/11,Meesho Order,1419.93,debit
2025/05/11,House Rent,12813.58,debit
2025/05/12,Amazon Purchase,3405.46,debit
2025/05/13,Newspaper Subscription,102.3,debit
2025/05/15,Maintenance Charges,2789.72,debit
2025/05/15,Maintenance Charges,2196.27,debit
2025/05/15,Newspaper Subscription,230.97,debit
2025/05/16,Apollo Pharmacy,379.69,debit
2025/05/17,Dividend Credit,8675.77,credit
2025/05/18,Online Course,4012.58,debit
2025/05/18,Hair Salon,1041.9,debit
2025/05/18,Coffee Shop,362.59,debit
2025/05/19,Myntra Fashion,1761.7,debit
2025/05/19,Netflix Subscription,469.84,debit
2025/05/19,Travel Booking,2894.76,debit
2025/05/20,Newspaper Subscription,298.99,debit
2025/05/20,Parking Charges,99.29,debit
2025/05/21,Electricity Bill,4811.64,debit
2025/05/23,Zomato Food Delivery,805.35,debit
2025/05/23,Online Course,2583.94,debit
2025/05/23,Bonus Credit,5620.93,credit
2025/05/24,Interest Credit,888.19,credit
2025/05/24,Parking Charges,248.87,debit
2025/05/29,Zomato Food Delivery,258.98,debit
2025/05/30,Apollo Pharmacy,548.55,debit
2025/05/30,Bonus Credit,16867.84,credit
2025/05/30,Uber Ride,303.23,debit
2025/06/01,Hotel Stay,3421.72,debit
2025/06/01,Apollo Pharmacy,658.93,debit
2025/06/03,PVR Cinemas,528.76,debit
2025/06/03,Metro Card Recharge,326.86,debit
2025/06/04,Uber Ride,517.01,debit
2025/06/04,Swiggy Order,609.99,debit
2025/06/06,Amazon Purchase,1294.26,debit
2025/06/07,BigBasket Groceries,1814.07,debit
2025/06/07,Book Purchase,408.42,debit
2025/06/07,Water Bill,675.27,debit
2025/06/08,Newspaper Subscription,120.51,debit
2025/06/10,Cashback Credit,544.62,credit
2025/06/10,Uber Ride,174.78,debit
2025/06/12,UPI Received,10149.4,credit
2025/06/13,Spa Treatment,1241.16,debit
2025/06/16,Insurance Premium,7767.29,debit
2025/06/16,Hair Salon,868.2,debit
2025/06/16,1mg Medicine Order,526.85,debit
2025/06/17,PVR Cinemas,647.17,debit
2025/06/17,Amazon Prime,750.5,debit
2025/06/19,House Rent,29378.85,debit
2025/06/20,Cashback Credit,979.23,credit
2025/06/20,Salary Credit,68818.41,credit
2025/06/21,Cashback Credit,876.57,credit
2025/06/22,Hotstar Subscription,440.92,debit
2025/06/22,Swiggy Order,387.13,debit
2025/06/23,Book Purchase,351.84,debit
2025/06/24,Online Course,3878.27,debit
2025/06/24,Restaurant Dinner,2541.09,debit
2025/06/24,PVR Cinemas,484.56,debit
2025/06/26,Apollo Pharmacy,710.4,debit
2025/06/27,PVR Cinemas,382.15,debit
2025/06/27,Transfer Received,10870.39,credit
2025/06/28,Rental Income,9448.38,credit
2025/06/28,Spa Treatment,1690.78,debit
2025/06/28,Salary Credit,83367.31,credit
2025/06/28,Amazon Purchase,3267.76,debit
2025/06/29,Myntra Fashion,3015.47,debit
2025/06/29,Airtel Mobile Bill,304.86,debit
2025/06/29,Myntra Fashion,1880.71,debit
2025/06/30,Metro Card Recharge,932.4,debit
2025/07/01,Transfer Received,30361.78,credit
2025/07/01,Restaurant Dinner,2802.35,debit
2025/07/01,Apollo Pharmacy,857.38,debit
2025/07/02,Spa Treatment,731.25,debit
2025/07/02,Ajio Clothing,1946.84,debit
2025/07/03,Uber Ride,390.18,debit
2025/07/04,DMart Purchase,2416.33,debit
2025/07/04,Spotify Premium,119.0,debit
2025/07/05,Spotify Premium,119.0,debit
2025/07/05,PVR Cinemas,284.95,debit
2025/07/06,Ola Cab,322.19,debit
2025/07/07,Restaurant Dinner,1574.45,debit
2025/07/07,Amazon Purchase,2266.59,debit
2025/07/08,BookMyShow Tickets,1094.44,debit
2025/07/08,Parking Charges,250.69,debit
2025/07/08,Maintenance Charges,1135.15,debit
2025/07/09,Myntra Fashion,1756.94,debit
2025/07/10,Reliance Fresh,1626.58,debit
2025/07/10,Jio Recharge,360.38,debit
2025/07/10,Ajio Clothing,1520.54,debit
2025/07/10,YouTube Premium,139.0,debit
2025/07/11,YouTube Premium,139.0,debit
2025/07/12,Maintenance Charges,2108.91,debit
2025/07/12,Book Purchase,799.98,debit
2025/07/15,Netflix Subscription,303.57,debit
2025/07/17,Doctor Consultation,1969.31,debit
2025/07/17,Book Purchase,588.71,debit
2025/07/17,Ola Cab,207.35,debit
2025/07/18,Cashback Credit,154.71,credit
2025/07/18,Apollo Pharmacy,1450.71,debit
2025/07/20,Metro Card Recharge,786.37,debit
2025/07/21,Maintenance Charges,827.14,debit
2025/07/21,Newspaper Subscription,286.76,debit
2025/07/22,ATM Withdrawal,770.9,debit
2025/07/23,Newspaper Subscription,247.82,debit
2025/07/23,Water Bill,267.98,debit
2025/07/25,Ola Cab,112.81,debit
2025/07/26,Coffee Shop,427.66,debit
2025/07/28,Metro Card Recharge,783.18,debit
2025/07/29,Spotify Premium,119.0,debit
2025/07/29,BigBasket Groceries,379.42,debit
2025/07/30,BookMyShow Tickets,529.56,debit
2025/08/01,UPI Received,10893.52,credit
2025/08/02,House Rent,20510.21,debit
2025/08/02,Hair Salon,771.39,debit
2025/08/02,Spa Treatment,2347.91,debit
2025/08/03,Meesho Order,1693.88,debit
2025/08/05,Spa Treatment,1515.08,debit
2025/08/05,Spa Treatment,2249.14,debit
2025/08/05,Ajio Clothing,3376.02,debit
2025/08/08,Ola Cab,201.23,debit
2025/08/08,Petrol / Diesel,1445.99,debit
2025/08/09,Netflix Subscription,219.4,debit
2025/08/09,Insurance Premium,2316.56,debit
2025/08/09,Amazon Purchase,4921.19,debit
2025/08/10,Ola Cab,170.0,debit
2025/08/11,Ola Cab,434.08,debit
2025/08/12,Amazon Prime,609.26,debit
2025/08/13,1mg Medicine Order,1323.95,debit
2025/08/13,Freelance Payment,23326.93,credit
2025/08/13,Gaming Recharge,1724.12,debit
2025/08/14,ATM Withdrawal,4623.88,debit
2025/08/15,Zomato Food Delivery,836.63,debit
2025/08/15,1mg Medicine Order,800.87,debit
2025/08/15,Electricity Bill,3962.68,debit
2025/08/18,Interest Credit,2588.04,credit
2025/08/18,1mg Medicine Order,1328.77,debit
2025/08/18,More Supermarket,125.11,debit
2025/08/19,Amazon Purchase,866.23,debit
2025/08/19,Amazon Prime,752.54,debit
2025/08/20,Doctor Consultation,922.14,debit
2025/08/21,Dividend Credit,8381.59,credit
2025/08/21,Uber Ride,159.64,debit
2025/08/22,Metro Card Recharge,429.18,debit
2025/08/23,Salary Credit,63017.49,credit
2025/08/23,Transfer Received,44187.07,credit
2025/08/24,Zomato Food Delivery,764.32,debit
2025/08/25,Rapido Bike Taxi,81.02,debit
2025/08/27,Insurance Premium,2244.02,debit
2025/08/27,Ola Cab,489.75,debit
2025/08/28,Doctor Consultation,1204.61,debit
2025/08/28,Insurance Premium,2695.75,debit
2025/08/29,School Fees,6651.92,debit
2025/08/30,DMart Purchase,2950.35,debit
2025/08/31,Spotify Premium,119.0,debit
2025/08/31,Zomato Food Delivery,682.37,debit
2025/08/31,Ajio Clothing,2230.33,debit
2025/09/01,Ola Cab,454.05,debit
2025/09/02,School Fees,11457.2,debit
2025/09/03,ATM Withdrawal,4229.57,debit
2025/09/05,Water Bill,399.07,debit
2025/09/05,Amazon Purchase,6137.03,debit
2025/09/06,Ajio Clothing,2364.89,debit
2025/09/07,Electricity Bill,2614.6,debit
2025/09/08,Spa Treatment,2337.81,debit
2025/09/11,Swiggy Order,603.35,debit
2025/09/11,More Supermarket,1751.31,debit
2025/09/12,Coffee Shop,187.48,debit
2025/09/12,School Fees,13711.99,debit
2025/09/13,Water Bill,606.14,debit
2025/09/13,Jio Recharge,230.77,debit
2025/09/13,Jio Recharge,330.42,debit
2025/09/15,Travel Booking,16083.36,debit
2025/09/16,Swiggy Order,613.7,debit
2025/09/16,Ola Cab,402.77,debit
2025/09/17,Salary Credit,115412.63,credit
2025/09/18,YouTube Premium,139.0,debit
2025/09/20,Freelance Payment,25056.6,credit
2025/09/21,More Supermarket,442.98,debit
2025/09/21,PVR Cinemas,531.33,debit
2025/09/22,BookMyShow Tickets,304.01,debit
2025/09/23,Salary Credit,79238.22,credit
2025/09/26,PVR Cinemas,654.89,debit
2025/09/26,Maintenance Charges,899.61,debit
2025/09/26,UPI Received,5948.63,credit
2025/09/28,BigBasket Groceries,3390.58,debit
2025/09/28,Book Purchase,436.17,debit
2025/09/28,PVR Cinemas,628.45,debit
2025/10/01,Water Bill,551.15,debit
2025/10/02,UPI Received,6150.26,credit
2025/10/03,Spotify Premium,119.0,debit
2025/10/04,Doctor Consultation,1239.62,debit
2025/10/05,Parking Charges,286.0,debit
2025/10/05,Airtel Mobile Bill,507.13,debit
2025/10/06,House Rent,27957.0,debit
2025/10/06,Gym Membership,752.09,debit
2025/10/07,DMart Purchase,2872.65,debit
2025/10/08,Gym Membership,1945.19,debit
2025/10/08,School Fees,7534.9,debit
2025/10/09,Spa Treatment,807.08,debit
2025/10/09,Zomato Food Delivery,336.82,debit
2025/10/12,Hotstar Subscription,312.33,debit
2025/10/14,Petrol / Diesel,1332.6,debit
2025/10/14,Hotel Stay,6267.98,debit
2025/10/14,Restaurant Dinner,471.03,debit
2025/10/14,Freelance Payment,29512.48,credit
2025/10/15,Swiggy Order,201.36,debit
2025/10/15,Maintenance Charges,862.12,debit
2025/10/16,Swiggy Order,448.41,debit
2025/10/17,ATM Withdrawal,3700.64,debit
2025/10/17,Hair Salon,923.04,debit
2025/10/18,Rapido Bike Taxi,192.63,debit
2025/10/19,Travel Booking,18920.34,debit
2025/10/19,Metro Card Recharge,348.7,debit
2025/10/19,Airtel Mobile Bill,526.84,debit
2025/10/20,Airtel Mobile Bill,707.87,debit
2025/10/21,BookMyShow Tickets,935.55,debit
2025/10/22,PVR Cinemas,404.39,debit
2025/10/24,Amazon Prime,776.11,debit
2025/10/25,Newspaper Subscription,249.62,debit
2025/10/26,Electricity Bill,866.29,debit
2025/10/29,Coffee Shop,302.38,debit
2025/10/30,Gym Membership,1234.0,debit
2025/10/30,Gym Membership,747.46,debit
2025/10/31,Myntra Fashion,3600.02,debit
2025/11/01,1mg Medicine Order,135.48,debit
2025/11/02,More Supermarket,269.07,debit
2025/11/03,School Fees,4901.02,debit
2025/11/04,Myntra Fashion,3894.39,debit
2025/11/05,Electricity Bill,3330.48,debit
2025/11/06,Hotstar Subscription,563.67,debit
2025/11/07,1mg Medicine Order,427.6,debit
2025/11/08,Petrol / Diesel,3399.96,debit
2025/11/09,Reliance Fresh,440.56,debit
2025/11/09,Netflix Subscription,566.69,debit
2025/11/10,Book Purchase,565.52,debit
2025/11/12,Hotel Stay,2828.5,debit
2025/11/13,Metro Card Recharge,934.78,debit
2025/11/15,Water Bill,463.9,debit
2025/11/15,BookMyShow Tickets,480.52,debit
2025/11/15,DMart Purchase,700.81,debit
2025/11/18,Uber Ride,180.8,debit
2025/11/20,Doctor Consultation,740.43,debit
2025/11/20,Online Course,1903.62,debit
2025/11/22,Freelance Payment,25121.17,credit
2025/11/23,Freelance Payment,21081.5,credit
2025/11/23,Metro Card Recharge,748.18,debit
2025/11/23,Ajio Clothing,3482.66,debit
2025/11/25,1mg Medicine Order,314.53,debit
2025/11/26,Gym Membership,1799.32,debit
2025/11/26,House Rent,22780.8,debit
2025/11/26,BookMyShow Tickets,871.05,debit
2025/11/28,More Supermarket,675.67,debit
2025/11/29,Hotstar Subscription,379.48,debit
2025/11/29,Dividend Credit,2790.38,credit
2025/11/29,Apollo Pharmacy,1489.77,debit
2025/12/07,Myntra Fashion,1212.75,debit
2025/12/08,Spa Treatment,846.01,debit
2025/12/08,Interest Credit,680.49,credit
2025/12/08,Hair Salon,803.85,debit
2025/12/10,Zomato Food Delivery,461.26,debit
2025/12/10,Amazon Purchase,4376.81,debit
2025/12/14,Amazon Prime,515.01,debit
2025/12/14,Newspaper Subscription,290.92,debit
2025/12/15,BookMyShow Tickets,909.4,debit
2025/12/15,Bonus Credit,10899.51,credit
2025/12/18,Dividend Credit,10239.64,credit
2025/12/19,Amazon Purchase,5677.93,debit
2025/12/20,Coffee Shop,131.89,debit
2025/12/20,School Fees,13040.82,debit
2025/12/22,Water Bill,516.74,debit
2025/12/22,Meesho Order,1833.48,debit
2025/12/22,Refund Credit,3354.91,credit
2025/12/22,Airtel Mobile Bill,613.6,debit
2025/12/25,Ola Cab,187.87,debit
2025/12/25,Gaming Recharge,1835.71,debit
2025/12/25,UPI Received,7091.48,credit
2025/12/25,Insurance Premium,2960.62,debit
2025/12/27,Spa Treatment,922.5,debit
2025/12/27,Hotel Stay,9797.55,debit
2025/12/29,Gaming Recharge,1288.23,debit
2025/12/29,Electricity Bill,3519.15,debit
2025/12/31,Zomato Food Delivery,481.72,debit
2025/12/31,1mg Medicine Order,374.91,debit
2025/12/31,PVR Cinemas,430.01,debit
2025/12/31,Amazon Purchase,2351.94,debit
2025/12/31,Petrol / Diesel,3994.52,debit
