date,description,amount,transaction_type,category
2025-07-04,DMart Purchase,"Rs 2,687.10",debit,Groceries
2025-07-06,Transfer Received,"Rs 14,747.83",credit,Transfer
2025-07-06,Refund Credit,"Rs 2,506.09",credit,Refund
2025-07-06,Electricity Bill,"Rs 2,487.53",debit,Utilities
2025-07-07,Swiggy Order,Rs 645.81,debit,Food & Dining
2025-07-07,Restaurant Dinner,Rs 668.72,debit,Food & Dining
2025-07-08,Amazon Purchase,"Rs 3,912.44",debit,Shopping
2025-07-08,Ola Cab,Rs 198.92,debit,Transport
2025-07-09,Gym Membership,"Rs 2,053.02",debit,Healthcare
2025-07-09,Myntra Fashion,"Rs 1,294.17",debit,Shopping
2025-07-09,Maintenance Charges,"Rs 1,545.82",debit,Housing
2025-07-10,Flipkart Order,"Rs 3,671.50",debit,Shopping
2025-07-10,Electricity Bill,"Rs 3,216.47",debit,Utilities
2025-07-11,Netflix Subscription,Rs 217.74,debit,Entertainment
2025-07-11,Insurance Premium,"Rs 1,480.93",debit,Insurance
2025-07-12,Petrol/Diesel,"Rs 3,707.28",debit,Transport
2025-07-12,Uber Ride,Rs 127.43,debit,Transport
2025-07-13,School Fees,"Rs 14,599.55",debit,Education
2025-07-13,Metro Card Recharge,Rs 218.35,debit,Transport
2025-07-13,Spa & Wellness,"Rs 2,740.34",debit,Personal Care
2025-07-14,MedPlus Medical Store,Rs 815.23,debit,Healthcare
2025-07-14,Netflix Subscription,Rs 403.62,debit,Entertainment
2025-07-15,Metro Card Recharge,Rs 991.96,debit,Transport
2025-07-15,Jio Recharge,Rs 258.89,debit,Utilities
2025-07-19,Bonus Credit,"Rs 8,923.55",credit,Bonus
2025-07-19,MedPlus Medical Store,"Rs 1,093.66",debit,Healthcare
2025-07-19,Flipkart Order,"Rs 3,438.44",debit,Shopping
2025-07-20,Apollo Pharmacy,"Rs 1,701.24",debit,Healthcare
2025-07-22,Hair Salon,Rs 225.90,debit,Personal Care
2025-07-22,PVR Cinemas,Rs 371.36,debit,Entertainment
2025-07-22,Dividend Credit,"Rs 3,210.61",credit,Investment
2025-07-23,Apollo Pharmacy,"Rs 1,628.73",debit,Healthcare
2025-07-23,Petrol/Diesel,"Rs 2,139.36",debit,Transport
2025-07-24,Dividend Credit,"Rs 4,765.92",credit,Investment
2025-07-25,Reliance Fresh,"Rs 1,415.77",debit,Groceries
2025-07-25,DMart Purchase,"Rs 3,390.99",debit,Groceries
2025-07-26,Zomato Food Delivery,Rs 800.30,debit,Food & Dining
2025-07-28,Spotify Premium,Rs 119.00,debit,Entertainment
2025-07-28,MedPlus Medical Store,Rs 406.82,debit,Healthcare
2025-07-30,Uber Ride,Rs 281.87,debit,Transport
2025-07-31,Book Purchase,"Rs 1,104.95",debit,Education
2025-07-31,Spotify Premium,Rs 119.00,debit,Entertainment
2025-07-31,Apollo Pharmacy,"Rs 1,342.15",debit,Healthcare
2025-07-31,Bonus Credit,"Rs 5,510.67",credit,Bonus
2025-07-31,Refund Credit,"Rs 2,367.19",credit,Refund
2025-08-01,Hotel Stay,"Rs 5,503.50",debit,Travel
2025-08-01,BookMyShow Tickets,Rs 627.21,debit,Entertainment
2025-08-02,Book Purchase,Rs 316.32,debit,Education
2025-08-02,Petrol/Diesel,"Rs 3,414.81",debit,Transport
2025-08-02,Cashback Credit,Rs 194.12,credit,Cashback
2025-08-02,Gym Membership,"Rs 1,094.13",debit,Healthcare
2025-08-03,Metro Card Recharge,Rs 215.09,debit,Transport
2025-08-03,Restaurant Dinner,"Rs 1,439.73",debit,Food & Dining
2025-08-03,Refund Credit,Rs 683.71,credit,Refund
2025-08-04,Metro Card Recharge,Rs 544.00,debit,Transport
2025-08-04,Apollo Pharmacy,"Rs 1,556.35",debit,Healthcare
2025-08-05,Netflix Subscription,Rs 450.80,debit,Entertainment
2025-08-06,House Rent,"Rs 15,573.76",debit,Housing
2025-08-06,Apollo Pharmacy,"Rs 1,320.86",debit,Healthcare
2025-08-07,Spa & Wellness,"Rs 2,836.11",debit,Personal Care
2025-08-07,Swiggy Order,Rs 135.80,debit,Food & Dining
2025-08-09,Bonus Credit,"Rs 46,159.99",credit,Bonus
2025-08-11,Airtel Mobile Bill,Rs 803.14,debit,Utilities
2025-08-12,Jio Recharge,Rs 480.31,debit,Utilities
2025-08-12,Airtel Mobile Bill,Rs 752.61,debit,Utilities
2025-08-13,House Rent,"Rs 27,081.39",debit,Housing
2025-08-13,Jio Recharge,Rs 284.46,debit,Utilities
2025-08-13,Electricity Bill,"Rs 2,986.50",debit,Utilities
2025-08-13,Salary Credit,"Rs 93,119.21",credit,Salary
2025-08-13,Book Purchase,Rs 593.52,debit,Education
2025-08-14,Water Bill,Rs 776.02,debit,Utilities
2025-08-14,DMart Purchase,Rs 448.36,debit,Groceries
2025-08-15,Refund Credit,"Rs 3,824.09",credit,Refund
2025-08-15,Insurance Premium,"Rs 9,752.20",debit,Insurance
2025-08-15,Spa & Wellness,"Rs 2,767.46",debit,Personal Care
2025-08-16,Ola Cab,Rs 374.63,debit,Transport
2025-08-16,Refund Credit,Rs 707.76,credit,Refund
2025-08-16,Airtel Mobile Bill,Rs 414.48,debit,Utilities
2025-08-17,Rental Income,"Rs 6,293.16",credit,Rental
2025-08-17,Uber Ride,Rs 460.80,debit,Transport
2025-08-18,Apollo Pharmacy,Rs 735.31,debit,Healthcare
2025-08-19,Water Bill,Rs 796.49,debit,Utilities
2025-08-20,Myntra Fashion,Rs 954.22,debit,Shopping
2025-08-20,BigBasket Groceries,"Rs 1,974.75",debit,Groceries
2025-08-20,Metro Card Recharge,Rs 550.83,debit,Transport
2025-08-21,BigBasket Groceries,"Rs 3,176.35",debit,Groceries
2025-08-21,Hair Salon,Rs 820.63,debit,Personal Care
2025-08-21,Hotel Stay,"Rs 7,122.56",debit,Travel
2025-08-21,Uber Ride,Rs 214.48,debit,Transport
2025-08-22,Amazon Purchase,"Rs 4,474.35",debit,Shopping
2025-08-22,Restaurant Dinner,Rs 573.93,debit,Food & Dining
2025-08-22,Gym Membership,"Rs 1,915.08",debit,Healthcare
2025-08-22,Restaurant Dinner,"Rs 2,898.62",debit,Food & Dining
2025-08-24,BookMyShow Tickets,Rs 851.95,debit,Entertainment
2025-08-24,Salary Credit,"Rs 91,112.69",credit,Salary
2025-08-25,Swiggy Order,Rs 200.60,debit,Food & Dining
2025-08-25,Refund Credit,"Rs 1,851.76",credit,Refund
2025-08-25,Uber Ride,Rs 198.38,debit,Transport
2025-08-26,Bonus Credit,"Rs 5,508.86",credit,Bonus
2025-08-27,MedPlus Medical Store,Rs 472.95,debit,Healthcare
2025-08-30,MedPlus Medical Store,Rs 231.85,debit,Healthcare
2025-08-30,Swiggy Order,Rs 377.35,debit,Food & Dining
2025-08-30,Dividend Credit,"Rs 6,422.08",credit,Investment
2025-08-30,DMart Purchase,Rs 962.47,debit,Groceries
2025-08-31,Electricity Bill,"Rs 4,059.63",debit,Utilities
2025-08-31,Amazon Purchase,"Rs 1,142.79",debit,Shopping
2025-08-31,Gym Membership,"Rs 2,244.24",debit,Healthcare
2025-09-01,Online Course,"Rs 2,454.11",debit,Education
2025-09-02,Cashback Credit,Rs 888.99,credit,Cashback
2025-09-05,Water Bill,Rs 727.39,debit,Utilities
2025-09-06,Cashback Credit,Rs 53.28,credit,Cashback
2025-09-06,Restaurant Dinner,Rs 530.18,debit,Food & Dining
2025-09-07,Myntra Fashion,"Rs 1,332.28",debit,Shopping
2025-09-07,Metro Card Recharge,Rs 680.19,debit,Transport
2025-09-09,Ola Cab,Rs 370.30,debit,Transport
2025-09-09,Swiggy Order,Rs 274.12,debit,Food & Dining
2025-09-10,School Fees,"Rs 6,195.31",debit,Education
2025-09-10,Online Course,"Rs 2,865.72",debit,Education
2025-09-11,Metro Card Recharge,Rs 358.74,debit,Transport
2025-09-11,Freelance Payment,"Rs 20,535.80",credit,Freelance
2025-09-14,Interest Credit,"Rs 1,406.03",credit,Interest
2025-09-14,Jio Recharge,Rs 539.17,debit,Utilities
2025-09-14,BookMyShow Tickets,Rs 393.46,debit,Entertainment
2025-09-14,Electricity Bill,"Rs 3,594.72",debit,Utilities
2025-09-14,Swiggy Order,Rs 752.21,debit,Food & Dining
2025-09-16,School Fees,"Rs 8,405.22",debit,Education
2025-09-16,Uber Ride,Rs 390.22,debit,Transport
2025-09-16,Jio Recharge,Rs 543.81,debit,Utilities
2025-09-16,Reliance Fresh,"Rs 1,542.20",debit,Groceries
2025-09-18,Salary Credit,"Rs 68,718.79",credit,Salary
2025-09-18,Hair Salon,Rs 709.87,debit,Personal Care
2025-09-18,Hotel Stay,"Rs 5,725.04",debit,Travel
2025-09-19,DMart Purchase,Rs 789.52,debit,Groceries
2025-09-19,BigBasket Groceries,"Rs 3,158.65",debit,Groceries
2025-09-21,PVR Cinemas,Rs 307.47,debit,Entertainment
2025-09-22,Rental Income,"Rs 16,715.47",credit,Rental
2025-09-23,Apollo Pharmacy,"Rs 1,107.14",debit,Healthcare
2025-09-23,Apollo Pharmacy,Rs 862.97,debit,Healthcare
2025-09-23,Petrol/Diesel,"Rs 3,577.17",debit,Transport
2025-09-24,Bonus Credit,"Rs 20,148.59",credit,Bonus
2025-09-24,Reliance Fresh,"Rs 1,566.99",debit,Groceries
2025-09-24,Amazon Purchase,"Rs 3,512.62",debit,Shopping
2025-09-24,Salary Credit,"Rs 40,164.93",credit,Salary
2025-09-27,Refund Credit,"Rs 2,062.52",credit,Refund
2025-09-27,Gym Membership,"Rs 2,067.11",debit,Healthcare
2025-09-28,MedPlus Medical Store,"Rs 1,463.35",debit,Healthcare
2025-09-28,Spotify Premium,Rs 119.00,debit,Entertainment
2025-09-28,Insurance Premium,"Rs 6,108.48",debit,Insurance
2025-09-28,Petrol/Diesel,"Rs 3,814.90",debit,Transport
2025-09-29,Hotel Stay,"Rs 4,696.41",debit,Travel
2025-09-30,Amazon Purchase,"Rs 7,755.95",debit,Shopping
2025-10-01,Insurance Premium,"Rs 2,781.69",debit,Insurance
2025-10-01,Interest Credit,"Rs 1,546.70",credit,Interest
2025-10-03,Transfer Received,"Rs 38,943.21",credit,Transfer
2025-10-06,Book Purchase,Rs 483.85,debit,Education
2025-10-06,Petrol/Diesel,"Rs 2,760.79",debit,Transport
2025-10-06,House Rent,"Rs 12,928.43",debit,Housing
2025-10-06,Cashback Credit,Rs 714.30,credit,Cashback
2025-10-07,DMart Purchase,Rs 728.22,debit,Groceries
2025-10-07,Online Course,"Rs 3,873.82",debit,Education
2025-10-07,Ola Cab,Rs 198.55,debit,Transport
2025-10-07,Swiggy Order,Rs 300.81,debit,Food & Dining
2025-10-07,Dividend Credit,"Rs 10,643.12",credit,Investment
2025-10-09,Uber Ride,Rs 541.27,debit,Transport
2025-10-10,ATM Withdrawal,"Rs 2,570.03",debit,Others
2025-10-10,Restaurant Dinner,"Rs 1,500.53",debit,Food & Dining
2025-10-10,Insurance Premium,"Rs 6,580.37",debit,Insurance
2025-10-12,Freelance Payment,"Rs 5,623.79",credit,Freelance
2025-10-12,Insurance Premium,"Rs 5,230.70",debit,Insurance
2025-10-12,Zomato Food Delivery,Rs 548.25,debit,Food & Dining
2025-10-12,Metro Card Recharge,Rs 634.20,debit,Transport
2025-10-13,Book Purchase,"Rs 1,190.51",debit,Education
2025-10-13,BigBasket Groceries,"Rs 2,080.15",debit,Groceries
2025-10-13,Hair Salon,"Rs 1,070.10",debit,Personal Care
2025-10-14,BigBasket Groceries,Rs 307.46,debit,Groceries
2025-10-14,BigBasket Groceries,"Rs 3,564.82",debit,Groceries
2025-10-15,Jio Recharge,Rs 342.18,debit,Utilities
2025-10-16,House Rent,"Rs 15,970.17",debit,Housing
2025-10-16,ATM Withdrawal,"Rs 3,391.14",debit,Others
2025-10-17,Apollo Pharmacy,"Rs 1,188.77",debit,Healthcare
2025-10-17,Water Bill,Rs 201.57,debit,Utilities
2025-10-17,Zomato Food Delivery,Rs 853.53,debit,Food & Dining
2025-10-17,Cashback Credit,Rs 473.84,credit,Cashback
2025-10-18,PVR Cinemas,Rs 727.73,debit,Entertainment
2025-10-18,Metro Card Recharge,Rs 211.96,debit,Transport
2025-10-18,DMart Purchase,"Rs 2,501.13",debit,Groceries
2025-10-18,Bonus Credit,"Rs 29,552.01",credit,Bonus
2025-10-21,Petrol/Diesel,"Rs 1,844.96",debit,Transport
2025-10-21,Refund Credit,"Rs 4,505.30",credit,Refund
2025-10-22,Interest Credit,"Rs 2,128.33",credit,Interest
2025-10-23,Jio Recharge,Rs 250.31,debit,Utilities
2025-10-24,Gym Membership,"Rs 1,756.57",debit,Healthcare
2025-10-28,Maintenance Charges,"Rs 2,338.10",debit,Housing
2025-10-28,Myntra Fashion,"Rs 1,048.56",debit,Shopping
2025-10-28,Myntra Fashion,"Rs 3,672.93",debit,Shopping
2025-10-28,BookMyShow Tickets,"Rs 1,087.18",debit,Entertainment
2025-10-29,Ola Cab,Rs 427.43,debit,Transport
2025-10-31,Ola Cab,Rs 149.16,debit,Transport
2025-10-31,Hotel Stay,"Rs 3,726.35",debit,Travel
2025-10-31,Coffee Shop,Rs 484.43,debit,Food & Dining
2025-11-01,Salary Credit,"Rs 89,957.23",credit,Salary
2025-11-01,Hair Salon,"Rs 1,130.02",debit,Personal Care
2025-11-02,Jio Recharge,Rs 524.55,debit,Utilities
2025-11-02,Electricity Bill,Rs 834.05,debit,Utilities
2025-11-03,Electricity Bill,"Rs 2,188.28",debit,Utilities
2025-11-04,PVR Cinemas,Rs 526.31,debit,Entertainment
2025-11-04,Uber Ride,Rs 336.57,debit,Transport
2025-11-04,Dividend Credit,"Rs 8,357.78",credit,Investment
2025-11-06,Water Bill,Rs 346.22,debit,Utilities
2025-11-07,Coffee Shop,Rs 185.79,debit,Food & Dining
2025-11-07,PVR Cinemas,Rs 764.01,debit,Entertainment
2025-11-07,Online Course,"Rs 3,775.75",debit,Education
2025-11-08,Netflix Subscription,Rs 342.95,debit,Entertainment
2025-11-09,BigBasket Groceries,"Rs 2,723.82",debit,Groceries
2025-11-09,Swiggy Order,Rs 501.13,debit,Food & Dining
2025-11-09,Insurance Premium,"Rs 6,447.27",debit,Insurance
2025-11-09,ATM Withdrawal,"Rs 4,616.74",debit,Others
2025-11-10,Online Course,"Rs 4,750.41",debit,Education
2025-11-10,Amazon Purchase,"Rs 2,947.77",debit,Shopping
2025-11-10,School Fees,"Rs 8,957.31",debit,Education
2025-11-11,Reliance Fresh,"Rs 1,870.19",debit,Groceries
2025-11-12,Salary Credit,"Rs 55,977.05",credit,Salary
2025-11-12,Refund Credit,"Rs 2,199.15",credit,Refund
2025-11-13,School Fees,"Rs 10,597.59",debit,Education
2025-11-14,Hair Salon,"Rs 1,139.75",debit,Personal Care
2025-11-14,Zomato Food Delivery,Rs 671.07,debit,Food & Dining
2025-11-18,Flipkart Order,"Rs 1,519.20",debit,Shopping
2025-11-18,Spa & Wellness,Rs 502.45,debit,Personal Care
2025-11-20,Dividend Credit,"Rs 7,265.65",credit,Investment
2025-11-20,Hair Salon,"Rs 1,375.98",debit,Personal Care
2025-11-21,Book Purchase,Rs 314.90,debit,Education
2025-11-21,Netflix Subscription,Rs 599.48,debit,Entertainment
2025-11-22,Electricity Bill,"Rs 1,065.52",debit,Utilities
2025-11-23,Uber Ride,Rs 313.32,debit,Transport
2025-11-23,School Fees,"Rs 7,849.66",debit,Education
2025-11-23,Ola Cab,Rs 348.98,debit,Transport
2025-11-24,Hotel Stay,"Rs 9,946.01",debit,Travel
2025-11-24,Amazon Purchase,"Rs 6,413.54",debit,Shopping
2025-11-24,Travel Booking,"Rs 8,617.42",debit,Travel
2025-11-25,Uber Ride,Rs 567.96,debit,Transport
2025-11-25,Amazon Purchase,Rs 864.46,debit,Shopping
2025-11-26,Myntra Fashion,Rs 602.54,debit,Shopping
2025-11-27,Uber Ride,Rs 514.16,debit,Transport
2025-11-29,Interest Credit,"Rs 2,632.20",credit,Interest
2025-11-29,Refund Credit,"Rs 3,952.58",credit,Refund
2025-11-30,Travel Booking,"Rs 16,507.66",debit,Travel
2025-11-30,Insurance Premium,"Rs 4,862.36",debit,Insurance
2025-12-01,Swiggy Order,Rs 178.98,debit,Food & Dining
2025-12-02,Hair Salon,"Rs 1,362.71",debit,Personal Care
2025-12-03,Restaurant Dinner,"Rs 2,501.73",debit,Food & Dining
2025-12-03,BookMyShow Tickets,Rs 407.78,debit,Entertainment
2025-12-03,Jio Recharge,Rs 490.94,debit,Utilities
2025-12-05,MedPlus Medical Store,Rs 539.57,debit,Healthcare
2025-12-06,Jio Recharge,Rs 330.11,debit,Utilities
2025-12-06,BigBasket Groceries,"Rs 3,691.69",debit,Groceries
2025-12-07,Jio Recharge,Rs 235.99,debit,Utilities
2025-12-07,Petrol/Diesel,"Rs 2,630.73",debit,Transport
2025-12-07,Reliance Fresh,Rs 313.65,debit,Groceries
2025-12-07,Transfer Received,"Rs 24,183.48",credit,Transfer
2025-12-08,Uber Ride,Rs 228.64,debit,Transport
2025-12-10,Myntra Fashion,"Rs 2,159.93",debit,Shopping
2025-12-11,Hotel Stay,"Rs 9,553.98",debit,Travel
2025-12-11,Salary Credit,"Rs 103,975.63",credit,Salary
2025-12-11,Interest Credit,"Rs 2,898.71",credit,Interest
2025-12-11,Apollo Pharmacy,"Rs 1,640.44",debit,Healthcare
2025-12-12,Maintenance Charges,Rs 525.81,debit,Housing
2025-12-12,Hair Salon,Rs 275.15,debit,Personal Care
2025-12-12,Cashback Credit,Rs 422.64,credit,Cashback
2025-12-13,Interest Credit,"Rs 1,012.57",credit,Interest
2025-12-13,Maintenance Charges,Rs 561.44,debit,Housing
2025-12-14,Zomato Food Delivery,Rs 635.20,debit,Food & Dining
2025-12-14,Netflix Subscription,Rs 481.08,debit,Entertainment
2025-12-15,Spa & Wellness,Rs 760.82,debit,Personal Care
2025-12-16,Electricity Bill,"Rs 2,613.11",debit,Utilities
2025-12-16,Ola Cab,Rs 105.30,debit,Transport
2025-12-18,Travel Booking,"Rs 2,928.77",debit,Travel
2025-12-18,Restaurant Dinner,"Rs 2,570.25",debit,Food & Dining
2025-12-19,Travel Booking,"Rs 17,046.12",debit,Travel
2025-12-19,Cashback Credit,Rs 676.12,credit,Cashback
2025-12-19,BigBasket Groceries,Rs 778.59,debit,Groceries
2025-12-20,Bonus Credit,"Rs 25,375.26",credit,Bonus
2025-12-22,Insurance Premium,"Rs 2,546.17",debit,Insurance
2025-12-22,Salary Credit,"Rs 59,208.62",credit,Salary
2025-12-22,Flipkart Order,"Rs 2,193.10",debit,Shopping
2025-12-22,Swiggy Order,Rs 654.08,debit,Food & Dining
2025-12-22,Airtel Mobile Bill,Rs 650.46,debit,Utilities
2025-12-23,BigBasket Groceries,"Rs 2,138.46",debit,Groceries
2025-12-24,Airtel Mobile Bill,Rs 892.33,debit,Utilities
2025-12-24,Spotify Premium,Rs 119.00,debit,Entertainment
2025-12-24,House Rent,"Rs 13,399.00",debit,Housing
2025-12-25,Salary Credit,"Rs 113,942.21",credit,Salary
2025-12-25,PVR Cinemas,Rs 737.95,debit,Entertainment
2025-12-25,Uber Ride,Rs 240.33,debit,Transport
2025-12-26,House Rent,"Rs 9,877.22",debit,Housing
2025-12-27,Jio Recharge,Rs 240.68,debit,Utilities
2025-12-28,Flipkart Order,"Rs 5,219.33",debit,Shopping
2025-12-28,Airtel Mobile Bill,Rs 520.98,debit,Utilities
2025-12-29,Water Bill,Rs 275.22,debit,Utilities
2025-12-30,Flipkart Order,"Rs 4,714.46",debit,Shopping
2025-12-30,Water Bill,Rs 398.90,debit,Utilities
2025-12-30,DMart Purchase,"Rs 2,339.35",debit,Groceries
2025-12-31,Electricity Bill,"Rs 3,936.17",debit,Utilities
2025-12-31,Myntra Fashion,Rs 734.80,debit,Shopping
