date,description,amount,transaction_type,category
2023-11-10,Home Appliance Purchase,INR 8422.78,debit,Shopping
2023-11-11,Car EMI,INR 8128.24,debit,Transportation
2023-11-11,Rapido Bike Taxi,INR 140.02,debit,Transportation
2023-11-11,Zomato Food Delivery,INR 545.09,debit,Food & Dining
2023-11-12,Swiggy Order,INR 193.89,debit,Food & Dining
2023-11-13,Zomato Food Delivery,INR 829.84,debit,Food & Dining
2023-11-15,Amazon Prime,INR 997.03,debit,Subscriptions
2023-11-17,YouTube Premium,INR 139.00,debit,Subscriptions
2023-11-21,Amazon Prime,INR 512.40,debit,Subscriptions
2023-11-22,Ajio Clothing,INR 1928.25,debit,Shopping
2023-11-23,Netflix Subscription,INR 207.46,debit,Subscriptions
2023-11-23,Car EMI,INR 12327.50,debit,Transportation
2023-11-23,Netflix Subscription,INR 510.66,debit,Subscriptions
2023-11-25,Rapido Bike Taxi,INR 58.41,debit,Transportation
2023-11-26,Uber Ride,INR 374.97,debit,Transportation
2023-11-26,BigBasket Groceries,INR 2959.68,debit,Groceries
2023-11-26,Toys & Games,INR 2218.53,debit,Shopping
2023-11-27,Reliance Fresh,INR 226.97,debit,Groceries
2023-11-28,School Bus Fees,INR 2183.67,debit,Education
2023-11-29,Maid/Cook Salary,INR 9386.52,debit,Miscellaneous
2023-11-30,Tuition Teacher,INR 7868.05,debit,Education
2023-12-02,Tuition Teacher,INR 3246.75,debit,Education
2023-12-02,YouTube Premium,INR 139.00,debit,Subscriptions
2023-12-02,BigBasket Groceries,INR 3903.29,debit,Groceries
2023-12-02,Reliance Fresh,INR 1605.55,debit,Groceries
2023-12-03,School Bus Fees,INR 2957.38,debit,Education
2023-12-03,Maid/Cook Salary,INR 4372.83,debit,Miscellaneous
2023-12-04,DMart Purchase,INR 1418.94,debit,Groceries
2023-12-05,Ola Cab,INR 201.82,debit,Transportation
2023-12-05,Husband Salary,INR 82012.78,credit,Income
2023-12-06,Zomato Food Delivery,INR 748.50,debit,Food & Dining
2023-12-06,Netflix Subscription,INR 427.43,debit,Subscriptions
2023-12-07,Flipkart Order,INR 3113.60,debit,Shopping
2023-12-08,Family Vacation,INR 36275.49,debit,Travel
2023-12-09,Vegetable Vendor,INR 653.01,debit,Groceries
2023-12-11,Maid/Cook Salary,INR 7468.98,debit,Miscellaneous
2023-12-11,Uber Ride,INR 168.55,debit,Transportation
2023-12-12,Bonus Credit,INR 10479.87,credit,Income
2023-12-13,Meesho Order,INR 539.67,debit,Shopping
2023-12-14,Wife Salary,INR 70132.50,credit,Income
2023-12-14,Amazon Prime,INR 990.46,debit,Subscriptions
2023-12-15,Tuition Teacher,INR 5317.70,debit,Education
2023-12-15,Amazon Purchase,INR 6299.19,debit,Shopping
2023-12-15,Maid/Cook Salary,INR 3399.72,debit,Miscellaneous
2023-12-16,Ajio Clothing,INR 2289.72,debit,Shopping
2023-12-17,BookMyShow Tickets,INR 1427.58,debit,Entertainment
2023-12-17,Rental Income,INR 19504.70,credit,Income
2023-12-17,Wife Salary,INR 53833.59,credit,Income
2023-12-18,Swiggy Order,INR 895.79,debit,Food & Dining
2023-12-19,Spotify Premium,INR 119.00,debit,Subscriptions
2023-12-20,Milk Monthly,INR 730.11,debit,Groceries
2023-12-20,Cashback Credit,INR 342.56,credit,Income
2023-12-21,More Supermarket,INR 752.63,debit,Groceries
2023-12-21,Zomato Food Delivery,INR 282.43,debit,Food & Dining
2023-12-22,Family Restaurant,INR 3087.11,debit,Food & Dining
2023-12-22,Toys & Games,INR 1983.60,debit,Shopping
2023-12-22,Family Restaurant,INR 3688.20,debit,Food & Dining
2023-12-23,Cashback Credit,INR 1566.64,credit,Income
2023-12-23,Uber Ride,INR 532.60,debit,Transportation
2023-12-23,Amazon Prime,INR 275.84,debit,Subscriptions
2023-12-23,Family Vacation,INR 58811.78,debit,Travel
2023-12-25,Refund Credit,INR 543.48,credit,Income
2023-12-26,YouTube Premium,INR 139.00,debit,Subscriptions
2023-12-26,DMart Purchase,INR 1313.36,debit,Groceries
2023-12-27,More Supermarket,INR 1199.42,debit,Groceries
2023-12-27,Maid/Cook Salary,INR 8254.26,debit,Miscellaneous
2023-12-27,Family Restaurant,INR 2655.12,debit,Food & Dining
2023-12-28,Property Tax,INR 4347.69,debit,Housing
2023-12-29,More Supermarket,INR 1745.31,debit,Groceries
2023-12-30,Car Servicing,INR 10884.97,debit,Transportation
2023-12-30,Ajio Clothing,INR 1688.13,debit,Shopping
2023-12-31,Milk Monthly,INR 752.48,debit,Groceries
2024-01-01,Rental Income,INR 5045.44,credit,Income
2024-01-02,Ola Cab,INR 272.11,debit,Transportation
2024-01-05,Zomato Food Delivery,INR 710.00,debit,Food & Dining
2024-01-07,Myntra Fashion,INR 3523.92,debit,Shopping
2024-01-08,More Supermarket,INR 819.85,debit,Groceries
2024-01-08,BookMyShow Tickets,INR 507.68,debit,Entertainment
2024-01-08,Rapido Bike Taxi,INR 196.06,debit,Transportation
2024-01-08,Interest Credit,INR 2688.83,credit,Income
2024-01-08,Husband Salary,INR 137975.94,credit,Income
2024-01-10,Amazon Purchase,INR 3268.20,debit,Shopping
2024-01-10,Kids Clothing,INR 2301.53,debit,Shopping
2024-01-12,Ola Cab,INR 181.54,debit,Transportation
2024-01-12,Children's Birthday Party,INR 10051.69,debit,Entertainment
2024-01-12,Rental Income,INR 17847.43,credit,Income
2024-01-13,Milk Monthly,INR 763.75,debit,Groceries
2024-01-15,Hotstar Subscription,INR 557.15,debit,Subscriptions
2024-01-16,Kids Clothing,INR 2938.44,debit,Shopping
2024-01-16,Refund Credit,INR 1197.19,credit,Income
2024-01-17,Children's Birthday Party,INR 6686.73,debit,Entertainment
2024-01-17,Property Tax,INR 5833.32,debit,Housing
2024-01-17,DMart Purchase,INR 642.77,debit,Groceries
2024-01-17,Flipkart Order,INR 812.97,debit,Shopping
2024-01-19,BookMyShow Tickets,INR 1203.34,debit,Entertainment
2024-01-19,Zomato Food Delivery,INR 784.48,debit,Food & Dining
2024-01-19,Wife Salary,INR 52751.66,credit,Income
2024-01-20,Meesho Order,INR 1087.51,debit,Shopping
2024-01-20,Amazon Purchase,INR 4536.49,debit,Shopping
2024-01-23,Car Servicing,INR 7611.21,debit,Transportation
2024-01-23,Vegetable Vendor,INR 365.50,debit,Groceries
2024-01-25,Amazon Purchase,INR 4958.02,debit,Shopping
2024-01-25,Home Appliance Purchase,INR 12738.64,debit,Shopping
2024-01-26,Husband Salary,INR 129968.04,credit,Income
2024-01-26,Ajio Clothing,INR 2169.39,debit,Shopping
2024-01-28,Maid/Cook Salary,INR 5655.30,debit,Miscellaneous
2024-01-30,DMart Purchase,INR 2194.51,debit,Groceries
2024-01-31,Reliance Fresh,INR 324.72,debit,Groceries
2024-02-01,Milk Monthly,INR 1087.80,debit,Groceries
2024-02-02,Flipkart Order,INR 5426.40,debit,Shopping
2024-02-02,Family Vacation,INR 31091.48,debit,Travel
2024-02-02,Netflix Subscription,INR 179.77,debit,Subscriptions
2024-02-02,Property Tax,INR 1199.19,debit,Housing
2024-02-03,Uber Ride,INR 347.94,debit,Transportation
2024-02-04,Swiggy Order,INR 494.51,debit,Food & Dining
2024-02-05,Milk Monthly,INR 649.63,debit,Groceries
2024-02-06,Ola Cab,INR 370.96,debit,Transportation
2024-02-07,Uber Ride,INR 331.75,debit,Transportation
2024-02-07,Kids Clothing,INR 2685.28,debit,Shopping
2024-02-09,Hotstar Subscription,INR 812.52,debit,Subscriptions
2024-02-11,School Bus Fees,INR 2658.01,debit,Education
2024-02-11,Interest Credit,INR 4257.39,credit,Income
2024-02-12,School Bus Fees,INR 3504.64,debit,Education
2024-02-16,Meesho Order,INR 1088.29,debit,Shopping
2024-02-17,School Bus Fees,INR 3303.91,debit,Education
2024-02-18,Hotstar Subscription,INR 465.79,debit,Subscriptions
2024-02-18,Milk Monthly,INR 693.08,debit,Groceries
2024-02-18,Myntra Fashion,INR 3054.72,debit,Shopping
2024-02-18,BookMyShow Tickets,INR 1440.27,debit,Entertainment
2024-02-18,Myntra Fashion,INR 3691.79,debit,Shopping
2024-02-18,BookMyShow Tickets,INR 859.76,debit,Entertainment
2024-02-19,Spotify Premium,INR 119.00,debit,Subscriptions
2024-02-20,Maid/Cook Salary,INR 4668.93,debit,Miscellaneous
2024-02-21,Hotstar Subscription,INR 222.72,debit,Subscriptions
2024-02-22,Meesho Order,INR 781.10,debit,Shopping
2024-02-22,Amazon Prime,INR 265.14,debit,Subscriptions
2024-02-22,Toys & Games,INR 1922.14,debit,Shopping
2024-02-23,Refund Credit,INR 2884.02,credit,Income
2024-02-23,Toys & Games,INR 4397.30,debit,Shopping
2024-02-24,Netflix Subscription,INR 566.27,debit,Subscriptions
2024-02-26,Kids Clothing,INR 2411.56,debit,Shopping
2024-02-29,Household Repairs,INR 18240.54,debit,Housing
2024-02-29,Reliance Fresh,INR 818.81,debit,Groceries
2024-03-01,Kids Clothing,INR 2808.70,debit,Shopping
2024-03-02,Property Tax,INR 6843.65,debit,Housing
2024-03-03,Meesho Order,INR 1689.45,debit,Shopping
2024-03-04,Rental Income,INR 10678.96,credit,Income
2024-03-04,Car EMI,INR 17408.73,debit,Transportation
2024-03-05,Milk Monthly,INR 1154.95,debit,Groceries
2024-03-06,Cashback Credit,INR 657.61,credit,Income
2024-03-07,Rapido Bike Taxi,INR 166.35,debit,Transportation
2024-03-07,Rapido Bike Taxi,INR 96.77,debit,Transportation
2024-03-07,Home Appliance Purchase,INR 17561.13,debit,Shopping
2024-03-08,Uber Ride,INR 515.28,debit,Transportation
2024-03-09,Vegetable Vendor,INR 397.51,debit,Groceries
2024-03-09,Car Servicing,INR 9140.81,debit,Transportation
2024-03-09,School Bus Fees,INR 2551.86,debit,Education
2024-03-10,Myntra Fashion,INR 2797.24,debit,Shopping
2024-03-12,Flipkart Order,INR 516.55,debit,Shopping
2024-03-12,Tuition Teacher,INR 3848.24,debit,Education
2024-03-12,Maid/Cook Salary,INR 5580.33,debit,Miscellaneous
2024-03-12,YouTube Premium,INR 139.00,debit,Subscriptions
2024-03-12,Amazon Purchase,INR 7652.48,debit,Shopping
2024-03-13,Zomato Food Delivery,INR 285.08,debit,Food & Dining
2024-03-13,Hotstar Subscription,INR 464.83,debit,Subscriptions
2024-03-13,Amazon Purchase,INR 3327.70,debit,Shopping
2024-03-13,YouTube Premium,INR 139.00,debit,Subscriptions
2024-03-14,Ajio Clothing,INR 2644.34,debit,Shopping
2024-03-15,DMart Purchase,INR 3468.21,debit,Groceries
2024-03-17,Interest Credit,INR 4018.81,credit,Income
2024-03-18,Car Servicing,INR 4830.38,debit,Transportation
2024-03-20,Zomato Food Delivery,INR 486.24,debit,Food & Dining
2024-03-20,Hotstar Subscription,INR 389.79,debit,Subscriptions
2024-03-20,BigBasket Groceries,INR 2166.41,debit,Groceries
2024-03-21,Family Vacation,INR 9615.39,debit,Travel
2024-03-21,Family Restaurant,INR 2690.72,debit,Food & Dining
2024-03-22,Husband Salary,INR 149396.68,credit,Income
2024-03-22,Children's Birthday Party,INR 4995.77,debit,Entertainment
2024-03-23,Myntra Fashion,INR 1279.51,debit,Shopping
2024-03-23,Hotstar Subscription,INR 514.44,debit,Subscriptions
2024-03-24,Rapido Bike Taxi,INR 115.61,debit,Transportation
2024-03-25,Ajio Clothing,INR 1753.20,debit,Shopping
2024-03-26,Kids Clothing,INR 635.08,debit,Shopping
2024-03-26,Home Appliance Purchase,INR 3947.56,debit,Shopping
2024-03-26,Hotstar Subscription,INR 355.15,debit,Subscriptions
2024-03-26,Interest Credit,INR 4187.15,credit,Income
2024-03-30,Amazon Prime,INR 500.24,debit,Subscriptions
2024-03-30,Milk Monthly,INR 917.65,debit,Groceries
2024-03-31,Milk Monthly,INR 878.46,debit,Groceries
2024-03-31,Meesho Order,INR 639.64,debit,Shopping
2024-04-01,YouTube Premium,INR 139.00,debit,Subscriptions
2024-04-01,Children's Birthday Party,INR 8440.52,debit,Entertainment
2024-04-01,Family Vacation,INR 15509.11,debit,Travel
2024-04-03,Netflix Subscription,INR 634.12,debit,Subscriptions
2024-04-03,Milk Monthly,INR 1100.63,debit,Groceries
2024-04-03,Myntra Fashion,INR 863.93,debit,Shopping
2024-04-04,Amazon Prime,INR 896.62,debit,Subscriptions
2024-04-06,Amazon Prime,INR 733.48,debit,Subscriptions
2024-04-06,Kids Clothing,INR 1322.70,debit,Shopping
2024-04-08,Flipkart Order,INR 1378.50,debit,Shopping
2024-04-09,Swiggy Order,INR 333.66,debit,Food & Dining
2024-04-11,Bonus Credit,INR 12955.42,credit,Income
2024-04-12,YouTube Premium,INR 139.00,debit,Subscriptions
2024-04-12,More Supermarket,INR 522.26,debit,Groceries
2024-04-13,Tuition Teacher,INR 7450.29,debit,Education
2024-04-13,DMart Purchase,INR 3046.67,debit,Groceries
2024-04-14,Reliance Fresh,INR 1751.35,debit,Groceries
2024-04-14,Zomato Food Delivery,INR 390.60,debit,Food & Dining
2024-04-16,YouTube Premium,INR 139.00,debit,Subscriptions
2024-04-19,DMart Purchase,INR 1285.60,debit,Groceries
2024-04-20,Cashback Credit,INR 107.97,credit,Income
2024-04-20,Myntra Fashion,INR 543.11,debit,Shopping
2024-04-20,Flipkart Order,INR 4715.41,debit,Shopping
2024-04-20,Kids Clothing,INR 2698.22,debit,Shopping
2024-04-22,Property Tax,INR 5505.13,debit,Housing
2024-04-23,Vegetable Vendor,INR 345.19,debit,Groceries
2024-04-23,Milk Monthly,INR 691.28,debit,Groceries
2024-04-24,Myntra Fashion,INR 3383.20,debit,Shopping
2024-04-26,Zomato Food Delivery,INR 684.29,debit,Food & Dining
2024-04-27,Bonus Credit,INR 78775.00,credit,Income
2024-04-27,Wife Salary,INR 53881.98,credit,Income
2024-04-27,Vegetable Vendor,INR 804.64,debit,Groceries
2024-04-28,Hotstar Subscription,INR 149.36,debit,Subscriptions
2024-04-28,Bonus Credit,INR 78359.05,credit,Income
2024-04-29,Netflix Subscription,INR 606.40,debit,Subscriptions
2024-04-29,Amazon Prime,INR 596.06,debit,Subscriptions
2024-04-30,Zomato Food Delivery,INR 602.79,debit,Food & Dining
2024-04-30,Rapido Bike Taxi,INR 124.31,debit,Transportation
2024-04-30,Tuition Teacher,INR 6067.82,debit,Education
2024-05-01,Reliance Fresh,INR 289.08,debit,Groceries
2024-05-01,Children's Birthday Party,INR 12096.26,debit,Entertainment
2024-05-01,Flipkart Order,INR 2205.27,debit,Shopping
2024-05-03,Vegetable Vendor,INR 371.57,debit,Groceries
2024-05-03,Wife Salary,INR 55366.42,credit,Income
2024-05-05,Home Appliance Purchase,INR 26900.75,debit,Shopping
2024-05-05,Family Vacation,INR 35889.82,debit,Travel
2024-05-05,Toys & Games,INR 2521.62,debit,Shopping
2024-05-05,Amazon Purchase,INR 3015.19,debit,Shopping
2024-05-06,School Bus Fees,INR 3197.49,debit,Education
2024-05-06,Flipkart Order,INR 1717.77,debit,Shopping
2024-05-07,Uber Ride,INR 569.44,debit,Transportation
2024-05-07,Zomato Food Delivery,INR 819.56,debit,Food & Dining
2024-05-08,School Bus Fees,INR 2309.80,debit,Education
2024-05-08,Meesho Order,INR 595.29,debit,Shopping
2024-05-08,Ajio Clothing,INR 2052.43,debit,Shopping
2024-05-08,Myntra Fashion,INR 2938.40,debit,Shopping
2024-05-09,Cashback Credit,INR 1571.35,credit,Income
2024-05-11,YouTube Premium,INR 139.00,debit,Subscriptions
2024-05-11,Car Servicing,INR 4705.33,debit,Transportation
2024-05-11,Home Appliance Purchase,INR 17635.90,debit,Shopping
2024-05-11,Milk Monthly,INR 1048.91,debit,Groceries
2024-05-14,Meesho Order,INR 386.67,debit,Shopping
2024-05-15,Reliance Fresh,INR 240.03,debit,Groceries
2024-05-16,Home Appliance Purchase,INR 30116.52,debit,Shopping
2024-05-22,Netflix Subscription,INR 401.41,debit,Subscriptions
2024-05-24,Refund Credit,INR 1838.75,credit,Income
2024-05-24,BookMyShow Tickets,INR 1347.74,debit,Entertainment
2024-05-24,Vegetable Vendor,INR 355.81,debit,Groceries
2024-05-25,Amazon Prime,INR 199.57,debit,Subscriptions
2024-05-25,Milk Monthly,INR 1014.37,debit,Groceries
2024-05-26,Household Repairs,INR 10247.77,debit,Housing
2024-05-26,Rental Income,INR 18155.03,credit,Income
2024-05-27,Toys & Games,INR 4578.77,debit,Shopping
2024-05-27,BigBasket Groceries,INR 2012.96,debit,Groceries
2024-05-27,Property Tax,INR 4175.79,debit,Housing
2024-05-29,Tuition Teacher,INR 3779.01,debit,Education
2024-05-30,Rental Income,INR 6193.36,credit,Income
2024-05-31,Zomato Food Delivery,INR 519.74,debit,Food & Dining
2024-05-31,Milk Monthly,INR 1017.19,debit,Groceries
2024-06-01,Uber Ride,INR 534.48,debit,Transportation
2024-06-02,Myntra Fashion,INR 1870.48,debit,Shopping
2024-06-02,Zomato Food Delivery,INR 555.89,debit,Food & Dining
2024-06-03,Maid/Cook Salary,INR 7684.61,debit,Miscellaneous
2024-06-03,Zomato Food Delivery,INR 665.69,debit,Food & Dining
2024-06-05,Meesho Order,INR 1161.53,debit,Shopping
2024-06-06,Toys & Games,INR 3334.78,debit,Shopping
2024-06-07,Flipkart Order,INR 3094.68,debit,Shopping
2024-06-09,Milk Monthly,INR 1180.89,debit,Groceries
2024-06-09,Myntra Fashion,INR 3147.27,debit,Shopping
2024-06-10,Car Servicing,INR 5663.97,debit,Transportation
2024-06-12,Kids Clothing,INR 578.62,debit,Shopping
2024-06-13,Meesho Order,INR 1561.11,debit,Shopping
2024-06-14,Car EMI,INR 8567.76,debit,Transportation
2024-06-14,Wife Salary,INR 40247.34,credit,Income
2024-06-14,Children's Birthday Party,INR 7609.36,debit,Entertainment
2024-06-15,Ola Cab,INR 106.19,debit,Transportation
2024-06-15,Uber Ride,INR 142.33,debit,Transportation
2024-06-17,Amazon Purchase,INR 354.13,debit,Shopping
2024-06-17,Bonus Credit,INR 14440.73,credit,Income
2024-06-19,Property Tax,INR 1799.78,debit,Housing
2024-06-20,Toys & Games,INR 4659.15,debit,Shopping
2024-06-20,Husband Salary,INR 142616.56,credit,Income
2024-06-21,Spotify Premium,INR 119.00,debit,Subscriptions
2024-06-22,Refund Credit,INR 2504.57,credit,Income
2024-06-22,Property Tax,INR 2641.39,debit,Housing
2024-06-23,Car EMI,INR 12941.71,debit,Transportation
2024-06-23,Property Tax,INR 6445.46,debit,Housing
2024-06-24,Home Appliance Purchase,INR 31903.64,debit,Shopping
2024-06-25,Children's Birthday Party,INR 7798.31,debit,Entertainment
2024-06-26,Interest Credit,INR 4332.12,credit,Income
2024-06-26,Meesho Order,INR 551.06,debit,Shopping
2024-06-27,Meesho Order,INR 566.59,debit,Shopping
2024-06-28,Hotstar Subscription,INR 632.05,debit,Subscriptions
2024-06-28,Ola Cab,INR 103.97,debit,Transportation
2024-06-28,BigBasket Groceries,INR 2955.65,debit,Groceries
2024-06-30,Zomato Food Delivery,INR 559.47,debit,Food & Dining
2024-06-30,Myntra Fashion,INR 1199.18,debit,Shopping
2024-07-01,Amazon Prime,INR 321.15,debit,Subscriptions
2024-07-03,Refund Credit,INR 4643.78,credit,Income
2024-07-03,Children's Birthday Party,INR 5609.96,debit,Entertainment
2024-07-03,Spotify Premium,INR 119.00,debit,Subscriptions
2024-07-04,Myntra Fashion,INR 3701.15,debit,Shopping
2024-07-04,More Supermarket,INR 1011.70,debit,Groceries
2024-07-05,BookMyShow Tickets,INR 1101.36,debit,Entertainment
2024-07-07,Interest Credit,INR 1521.79,credit,Income
2024-07-07,Children's Birthday Party,INR 7907.23,debit,Entertainment
2024-07-08,BigBasket Groceries,INR 3369.11,debit,Groceries
2024-07-08,Netflix Subscription,INR 415.96,debit,Subscriptions
2024-07-08,Kids Clothing,INR 1247.26,debit,Shopping
2024-07-08,Interest Credit,INR 4793.49,credit,Income
2024-07-09,Children's Birthday Party,INR 9385.96,debit,Entertainment
2024-07-09,School Bus Fees,INR 2221.22,debit,Education
2024-07-09,Bonus Credit,INR 14429.46,credit,Income
2024-07-10,More Supermarket,INR 1781.37,debit,Groceries
2024-07-11,DMart Purchase,INR 1121.22,debit,Groceries
2024-07-11,Family Restaurant,INR 2647.17,debit,Food & Dining
2024-07-11,Property Tax,INR 4997.45,debit,Housing
2024-07-12,Meesho Order,INR 1339.03,debit,Shopping
2024-07-13,DMart Purchase,INR 1394.50,debit,Groceries
2024-07-13,Vegetable Vendor,INR 529.95,debit,Groceries
2024-07-13,Home Appliance Purchase,INR 37810.26,debit,Shopping
2024-07-13,Ola Cab,INR 419.84,debit,Transportation
2024-07-14,Rental Income,INR 14951.11,credit,Income
2024-07-15,Rapido Bike Taxi,INR 131.07,debit,Transportation
2024-07-16,Family Restaurant,INR 896.30,debit,Food & Dining
2024-07-16,Interest Credit,INR 2112.49,credit,Income
2024-07-16,Home Appliance Purchase,INR 37020.63,debit,Shopping
2024-07-17,Car EMI,INR 16437.78,debit,Transportation
2024-07-20,Meesho Order,INR 342.38,debit,Shopping
2024-07-21,BigBasket Groceries,INR 427.54,debit,Groceries
2024-07-21,Tuition Teacher,INR 7886.33,debit,Education
2024-07-22,Car Servicing,INR 10049.29,debit,Transportation
2024-07-22,Flipkart Order,INR 4264.33,debit,Shopping
2024-07-23,Swiggy Order,INR 348.21,debit,Food & Dining
2024-07-23,Interest Credit,INR 2793.61,credit,Income
2024-07-23,Vegetable Vendor,INR 846.06,debit,Groceries
2024-07-23,Meesho Order,INR 811.73,debit,Shopping
2024-07-23,Ola Cab,INR 482.62,debit,Transportation
2024-07-27,School Bus Fees,INR 2495.46,debit,Education
2024-07-27,Hotstar Subscription,INR 493.29,debit,Subscriptions
2024-07-28,Car EMI,INR 17933.47,debit,Transportation
2024-07-29,YouTube Premium,INR 139.00,debit,Subscriptions
2024-07-30,Family Vacation,INR 54071.49,debit,Travel
2024-07-30,Netflix Subscription,INR 519.44,debit,Subscriptions
2024-07-31,Property Tax,INR 2992.53,debit,Housing
2024-08-01,Netflix Subscription,INR 321.26,debit,Subscriptions
2024-08-02,Maid/Cook Salary,INR 3643.34,debit,Miscellaneous
2024-08-02,Meesho Order,INR 510.46,debit,Shopping
2024-08-03,Car Servicing,INR 9872.51,debit,Transportation
2024-08-04,Myntra Fashion,INR 2286.42,debit,Shopping
2024-08-05,Wife Salary,INR 97499.05,credit,Income
2024-08-06,Family Vacation,INR 29545.48,debit,Travel
2024-08-08,Vegetable Vendor,INR 918.37,debit,Groceries
2024-08-08,Cashback Credit,INR 688.19,credit,Income
2024-08-10,Family Restaurant,INR 1841.46,debit,Food & Dining
2024-08-13,Netflix Subscription,INR 409.74,debit,Subscriptions
2024-08-14,Uber Ride,INR 407.94,debit,Transportation
2024-08-14,Toys & Games,INR 1059.45,debit,Shopping
2024-08-14,Family Vacation,INR 28603.39,debit,Travel
2024-08-15,Car EMI,INR 10827.08,debit,Transportation
2024-08-16,Family Vacation,INR 29204.03,debit,Travel
2024-08-17,Uber Ride,INR 375.75,debit,Transportation
2024-08-17,More Supermarket,INR 414.41,debit,Groceries
2024-08-17,Tuition Teacher,INR 6175.60,debit,Education
2024-08-18,Ajio Clothing,INR 1252.07,debit,Shopping
2024-08-19,Flipkart Order,INR 5951.12,debit,Shopping
2024-08-19,Family Vacation,INR 43304.82,debit,Travel
2024-08-20,Maid/Cook Salary,INR 8680.49,debit,Miscellaneous
2024-08-20,Ajio Clothing,INR 2634.69,debit,Shopping
2024-08-20,Hotstar Subscription,INR 521.09,debit,Subscriptions
2024-08-21,Family Restaurant,INR 2774.44,debit,Food & Dining
2024-08-21,Family Restaurant,INR 3805.89,debit,Food & Dining
2024-08-21,School Bus Fees,INR 2555.15,debit,Education
2024-08-23,Milk Monthly,INR 1184.13,debit,Groceries
2024-08-23,Ola Cab,INR 101.56,debit,Transportation
2024-08-23,Uber Ride,INR 497.42,debit,Transportation
2024-08-26,Family Restaurant,INR 1614.15,debit,Food & Dining
2024-08-27,Cashback Credit,INR 1477.04,credit,Income
2024-08-28,Amazon Purchase,INR 4654.38,debit,Shopping
2024-08-30,Car Servicing,INR 6043.49,debit,Transportation
2024-08-30,Toys & Games,INR 255.54,debit,Shopping
2024-08-31,Reliance Fresh,INR 1521.60,debit,Groceries
2024-09-01,Property Tax,INR 1937.94,debit,Housing
2024-09-01,Car Servicing,INR 8031.10,debit,Transportation
2024-09-02,Hotstar Subscription,INR 345.46,debit,Subscriptions
2024-09-04,Home Appliance Purchase,INR 32533.80,debit,Shopping
2024-09-06,Family Restaurant,INR 3270.40,debit,Food & Dining
2024-09-07,Netflix Subscription,INR 218.75,debit,Subscriptions
2024-09-08,Home Appliance Purchase,INR 8578.52,debit,Shopping
2024-09-09,School Bus Fees,INR 2634.35,debit,Education
2024-09-09,Home Appliance Purchase,INR 31852.90,debit,Shopping
2024-09-09,Husband Salary,INR 126680.52,credit,Income
2024-09-12,Rental Income,INR 17063.73,credit,Income
2024-09-12,Ola Cab,INR 266.83,debit,Transportation
2024-09-14,Swiggy Order,INR 182.30,debit,Food & Dining
2024-09-15,Meesho Order,INR 1713.93,debit,Shopping
2024-09-15,Toys & Games,INR 1765.36,debit,Shopping
2024-09-17,Rapido Bike Taxi,INR 57.77,debit,Transportation
2024-09-17,Maid/Cook Salary,INR 3889.67,debit,Miscellaneous
2024-09-17,DMart Purchase,INR 345.60,debit,Groceries
2024-09-18,Hotstar Subscription,INR 558.50,debit,Subscriptions
2024-09-19,DMart Purchase,INR 3352.10,debit,Groceries
2024-09-20,Children's Birthday Party,INR 14194.95,debit,Entertainment
2024-09-20,More Supermarket,INR 444.16,debit,Groceries
2024-09-20,Milk Monthly,INR 974.50,debit,Groceries
2024-09-21,Reliance Fresh,INR 617.32,debit,Groceries
2024-09-21,Ajio Clothing,INR 2306.64,debit,Shopping
2024-09-22,BigBasket Groceries,INR 2709.08,debit,Groceries
2024-09-24,Milk Monthly,INR 929.06,debit,Groceries
2024-09-24,Amazon Purchase,INR 820.26,debit,Shopping
2024-09-27,Wife Salary,INR 73330.30,credit,Income
2024-09-27,Ola Cab,INR 286.39,debit,Transportation
2024-09-27,Husband Salary,INR 90558.79,credit,Income
2024-09-27,Interest Credit,INR 4152.83,credit,Income
2024-09-29,More Supermarket,INR 943.30,debit,Groceries
2024-09-29,Family Vacation,INR 36773.36,debit,Travel
2024-09-29,Home Appliance Purchase,INR 22087.56,debit,Shopping
2024-10-01,Maid/Cook Salary,INR 5769.20,debit,Miscellaneous
2024-10-03,Amazon Prime,INR 813.20,debit,Subscriptions
2024-10-03,Amazon Purchase,INR 6776.72,debit,Shopping
2024-10-04,Amazon Purchase,INR 7784.72,debit,Shopping
2024-10-05,Netflix Subscription,INR 626.43,debit,Subscriptions
2024-10-07,BigBasket Groceries,INR 1014.07,debit,Groceries
2024-10-08,Milk Monthly,INR 1032.84,debit,Groceries
2024-10-08,Hotstar Subscription,INR 598.36,debit,Subscriptions
2024-10-08,BigBasket Groceries,INR 1971.72,debit,Groceries
2024-10-09,Home Appliance Purchase,INR 32517.67,debit,Shopping
2024-10-10,BookMyShow Tickets,INR 1160.70,debit,Entertainment
2024-10-10,Rapido Bike Taxi,INR 176.87,debit,Transportation
2024-10-11,Reliance Fresh,INR 872.75,debit,Groceries
2024-10-11,BookMyShow Tickets,INR 1160.80,debit,Entertainment
2024-10-12,Myntra Fashion,INR 588.77,debit,Shopping
2024-10-13,Car EMI,INR 11496.33,debit,Transportation
2024-10-13,Vegetable Vendor,INR 733.52,debit,Groceries
2024-10-14,Ajio Clothing,INR 1700.00,debit,Shopping
2024-10-15,Car EMI,INR 9683.07,debit,Transportation
2024-10-16,Tuition Teacher,INR 2757.01,debit,Education
2024-10-16,Vegetable Vendor,INR 356.57,debit,Groceries
