date,description,amount,transaction_type,category
2024-11-26,Meesho Order,255.21,debit,Shopping
2024-11-28,Starbucks Coffee,573.26,debit,Food & Dining
2024-11-28,Figma Subscription,1250.0,debit,Subscriptions
2024-11-29,Spotify Premium,119.0,debit,Subscriptions
2024-11-29,Cashback Credit,354.27,credit,Income
2024-11-30,Reliance Fresh,677.87,debit,Groceries
2024-11-30,Amazon Prime,267.73,debit,Subscriptions
2024-12-01,DigitalOcean,3745.06,debit,Utilities
2024-12-01,More Supermarket,1047.55,debit,Groceries
2024-12-01,Ajio Clothing,2617.88,debit,Shopping
2024-12-01,DMart Purchase,1538.3,debit,Groceries
2024-12-03,BigBasket Groceries,1108.22,debit,Groceries
2024-12-03,Ajio Clothing,714.54,debit,Shopping
2024-12-04,Hotstar Subscription,483.92,debit,Subscriptions
2024-12-05,YouTube Premium,139.0,debit,Subscriptions
2024-12-05,DMart Purchase,1067.03,debit,Groceries
2024-12-06,Slack Pro,875.0,debit,Subscriptions
2024-12-06,Hotstar Subscription,892.09,debit,Subscriptions
2024-12-06,Amazon Purchase,1493.22,debit,Shopping
2024-12-06,Blinkit Grocery Delivery,1678.01,debit,Groceries
2024-12-06,Rapido Bike Taxi,199.38,debit,Transportation
2024-12-07,Spotify Premium,119.0,debit,Subscriptions
2024-12-07,Uber Ride,457.87,debit,Transportation
2024-12-08,Hotstar Subscription,548.64,debit,Subscriptions
2024-12-09,Blinkit Grocery Delivery,1567.72,debit,Groceries
2024-12-09,Salary Credit ESOP,146628.46,credit,Income
2024-12-10,Swiggy Instamart,462.28,debit,Groceries
2024-12-10,DMart Purchase,1687.8,debit,Groceries
2024-12-10,BookMyShow Tickets,611.6,debit,Entertainment
2024-12-10,YouTube Premium,139.0,debit,Subscriptions
2024-12-11,MacBook Accessories,9603.16,debit,Shopping
2024-12-11,Meesho Order,979.1,debit,Shopping
2024-12-11,Figma Subscription,1250.0,debit,Subscriptions
2024-12-12,Rental Income,18743.7,credit,Income
2024-12-12,Amazon Prime,931.01,debit,Subscriptions
2024-12-13,Amazon Prime,963.49,debit,Subscriptions
2024-12-13,Reliance Fresh,328.37,debit,Groceries
2024-12-14,DigitalOcean,2483.75,debit,Utilities
2024-12-14,Slack Pro,875.0,debit,Subscriptions
2024-12-15,Spotify Premium,119.0,debit,Subscriptions
2024-12-15,Figma Subscription,1250.0,debit,Subscriptions
2024-12-15,MacBook Accessories,3019.24,debit,Shopping
2024-12-15,DMart Purchase,1471.89,debit,Groceries
2024-12-16,Ajio Clothing,2126.47,debit,Shopping
2024-12-17,Hotstar Subscription,650.35,debit,Subscriptions
2024-12-17,BigBasket Groceries,788.22,debit,Groceries
2024-12-18,Figma Subscription,1250.0,debit,Subscriptions
2024-12-18,DigitalOcean,3616.83,debit,Utilities
2024-12-18,Amazon Prime,768.07,debit,Subscriptions
2024-12-18,Standing Desk,16087.8,debit,Shopping
2024-12-19,Zomato Food Delivery,390.69,debit,Food & Dining
2024-12-20,Standing Desk,9249.54,debit,Shopping
2024-12-20,Refund Credit,1802.66,credit,Income
2024-12-20,Cult.fit Membership,1023.26,debit,Healthcare
2024-12-20,WeWork Cafe,399.39,debit,Food & Dining
2024-12-21,Freelance Consulting,46784.22,credit,Income
2024-12-21,Transfer Received,18660.04,credit,Income
2024-12-22,BookMyShow Tickets,992.85,debit,Entertainment
2024-12-22,Flipkart Order,4867.27,debit,Shopping
2024-12-23,BigBasket Groceries,2282.28,debit,Groceries
2024-12-25,YouTube Premium,139.0,debit,Subscriptions
2024-12-25,Zomato Food Delivery,272.91,debit,Food & Dining
2024-12-27,Netflix Subscription,171.88,debit,Subscriptions
2024-12-28,Standing Desk,20852.28,debit,Shopping
2024-12-28,MacBook Accessories,10844.47,debit,Shopping
2024-12-28,Spotify Premium,119.0,debit,Subscriptions
2024-12-28,Transfer Received,48566.0,credit,Income
2024-12-30,More Supermarket,1192.04,debit,Groceries
2024-12-30,MacBook Accessories,6610.48,debit,Shopping
2024-12-30,MacBook Accessories,14262.89,debit,Shopping
2024-12-31,Amazon Purchase,3474.18,debit,Shopping
2025-01-01,Uber Ride,391.34,debit,Transportation
2025-01-01,Swiggy Order,293.46,debit,Food & Dining
2025-01-01,Reliance Fresh,1211.07,debit,Groceries
2025-01-01,Spotify Premium,119.0,debit,Subscriptions
2025-01-02,Slack Pro,875.0,debit,Subscriptions
2025-01-02,Ajio Clothing,2426.74,debit,Shopping
2025-01-03,Slack Pro,875.0,debit,Subscriptions
2025-01-03,Zomato Food Delivery,637.87,debit,Food & Dining
2025-01-03,More Supermarket,1373.81,debit,Groceries
2025-01-04,GitHub Copilot,837.0,debit,Subscriptions
2025-01-05,GitHub Copilot,837.0,debit,Subscriptions
2025-01-05,WeWork Cafe,461.51,debit,Food & Dining
2025-01-05,BigBasket Groceries,3874.78,debit,Groceries
2025-01-05,Hotstar Subscription,784.06,debit,Subscriptions
2025-01-08,Cult.fit Membership,1436.31,debit,Healthcare
2025-01-09,Rapido Bike Taxi,161.67,debit,Transportation
2025-01-09,Stock Vesting Credit,14213.84,credit,Income
2025-01-09,More Supermarket,1710.59,debit,Groceries
2025-01-10,Rapido Bike Taxi,82.37,debit,Transportation
2025-01-11,Flipkart Order,3519.01,debit,Shopping
2025-01-12,Blinkit Grocery Delivery,884.89,debit,Groceries
2025-01-12,Standing Desk,19378.09,debit,Shopping
2025-01-12,DigitalOcean,2656.46,debit,Utilities
2025-01-12,MacBook Accessories,10234.1,debit,Shopping
2025-01-13,BookMyShow Tickets,296.65,debit,Entertainment
2025-01-13,More Supermarket,1374.44,debit,Groceries
2025-01-15,BookMyShow Tickets,309.76,debit,Entertainment
2025-01-15,BigBasket Groceries,2962.44,debit,Groceries
2025-01-15,Dunzo Quick Commerce,2413.31,debit,Groceries
2025-01-15,Slack Pro,875.0,debit,Subscriptions
2025-01-16,Standing Desk,8271.82,debit,Shopping
2025-01-16,Cult.fit Membership,913.59,debit,Healthcare
2025-01-16,BigBasket Groceries,2070.44,debit,Groceries
2025-01-18,Starbucks Coffee,569.54,debit,Food & Dining
2025-01-19,Ola Cab,156.61,debit,Transportation
2025-01-19,Standing Desk,11127.61,debit,Shopping
2025-01-20,AWS Bill,12727.59,debit,Utilities
2025-01-21,GitHub Copilot,837.0,debit,Subscriptions
2025-01-22,Netflix Subscription,275.14,debit,Subscriptions
2025-01-22,BookMyShow Tickets,1461.99,debit,Entertainment
2025-01-23,Ola Cab,142.6,debit,Transportation
2025-01-23,Refund Credit,4802.47,credit,Income
2025-01-23,AWS Bill,12547.65,debit,Utilities
2025-01-25,Hotstar Subscription,391.29,debit,Subscriptions
2025-01-26,Freelance Consulting,54380.51,credit,Income
2025-01-26,WeWork Cafe,166.66,debit,Food & Dining
2025-01-27,Ola Cab,225.78,debit,Transportation
2025-01-28,DigitalOcean,4997.48,debit,Utilities
2025-01-28,Cult.fit Membership,1245.74,debit,Healthcare
2025-01-28,Stock Vesting Credit,12407.78,credit,Income
2025-01-28,Uber Ride,407.57,debit,Transportation
2025-01-29,DigitalOcean,2882.09,debit,Utilities
2025-01-29,DigitalOcean,3186.53,debit,Utilities
2025-01-30,Freelance Consulting,55668.73,credit,Income
2025-01-30,WeWork Cafe,271.97,debit,Food & Dining
2025-01-30,Meesho Order,1800.66,debit,Shopping
2025-02-01,Swiggy Instamart,1308.43,debit,Groceries
2025-02-02,MacBook Accessories,4109.52,debit,Shopping
2025-02-03,Hotstar Subscription,694.97,debit,Subscriptions
2025-02-03,Slack Pro,875.0,debit,Subscriptions
2025-02-03,Cashback Credit,271.53,credit,Income
2025-02-04,Transfer Received,10887.91,credit,Income
2025-02-04,Zomato Food Delivery,216.77,debit,Food & Dining
2025-02-04,DigitalOcean,1276.12,debit,Utilities
2025-02-04,Uber Ride,492.65,debit,Transportation
2025-02-07,Tech Gadget Purchase,14539.84,debit,Shopping
2025-02-08,Swiggy Instamart,355.16,debit,Groceries
2025-02-09,Netflix Subscription,388.52,debit,Subscriptions
2025-02-09,Swiggy Order,503.95,debit,Food & Dining
2025-02-09,Myntra Fashion,3292.51,debit,Shopping
2025-02-09,Reliance Fresh,833.92,debit,Groceries
2025-02-10,Reliance Fresh,636.82,debit,Groceries
2025-02-11,AWS Bill,7977.41,debit,Utilities
2025-02-11,AWS Bill,2176.29,debit,Utilities
2025-02-11,Amazon Purchase,5269.28,debit,Shopping
2025-02-11,Tech Gadget Purchase,28535.45,debit,Shopping
2025-02-12,Figma Subscription,1250.0,debit,Subscriptions
2025-02-13,Rapido Bike Taxi,124.78,debit,Transportation
2025-02-14,Bonus Credit,27541.37,credit,Income
2025-02-14,Flipkart Order,3896.87,debit,Shopping
2025-02-14,Refund Credit,4072.09,credit,Income
2025-02-17,Ola Cab,408.27,debit,Transportation
2025-02-18,Refund Credit,2695.21,credit,Income
2025-02-18,GitHub Copilot,837.0,debit,Subscriptions
2025-02-18,Myntra Fashion,3095.68,debit,Shopping
2025-02-18,Transfer Received,39881.15,credit,Income
2025-02-19,GitHub Copilot,837.0,debit,Subscriptions
2025-02-19,Bonus Credit,15516.52,credit,Income
2025-02-19,Flipkart Order,4713.05,debit,Shopping
2025-02-20,YouTube Premium,139.0,debit,Subscriptions
2025-02-20,Ajio Clothing,1275.3,debit,Shopping
2025-02-20,Standing Desk,11906.28,debit,Shopping
2025-02-20,DigitalOcean,4845.13,debit,Utilities
2025-02-20,Cult.fit Membership,2027.32,debit,Healthcare
2025-02-21,Reliance Fresh,926.28,debit,Groceries
2025-02-22,AWS Bill,13073.27,debit,Utilities
2025-02-22,WeWork Cafe,286.41,debit,Food & Dining
2025-02-22,Meesho Order,597.16,debit,Shopping
2025-02-23,Dunzo Quick Commerce,1757.0,debit,Groceries
2025-02-24,BigBasket Groceries,376.01,debit,Groceries
2025-02-24,Figma Subscription,1250.0,debit,Subscriptions
2025-02-24,Dunzo Quick Commerce,367.42,debit,Groceries
2025-02-25,BookMyShow Tickets,842.44,debit,Entertainment
2025-02-26,Dunzo Quick Commerce,1995.78,debit,Groceries
2025-02-27,Cult.fit Membership,2288.28,debit,Healthcare
2025-02-27,DMart Purchase,1336.9,debit,Groceries
2025-02-27,More Supermarket,896.31,debit,Groceries
2025-02-28,Ola Cab,332.72,debit,Transportation
2025-02-28,Freelance Consulting,30542.47,credit,Income
2025-02-28,Hotstar Subscription,502.6,debit,Subscriptions
2025-03-01,Hotstar Subscription,672.84,debit,Subscriptions
2025-03-01,AWS Bill,1570.25,debit,Utilities
2025-03-01,DMart Purchase,2480.33,debit,Groceries
2025-03-01,UPI Received,19541.98,credit,Income
2025-03-02,Swiggy Order,226.31,debit,Food & Dining
2025-03-03,Slack Pro,875.0,debit,Subscriptions
2025-03-03,Swiggy Order,844.56,debit,Food & Dining
2025-03-04,Netflix Subscription,583.57,debit,Subscriptions
2025-03-04,DMart Purchase,1918.03,debit,Groceries
2025-03-05,BigBasket Groceries,1193.31,debit,Groceries
2025-03-05,Swiggy Instamart,587.27,debit,Groceries
2025-03-05,More Supermarket,1084.11,debit,Groceries
2025-03-05,DMart Purchase,3244.02,debit,Groceries
2025-03-06,Slack Pro,875.0,debit,Subscriptions
2025-03-06,Zomato Food Delivery,538.8,debit,Food & Dining
2025-03-06,Dunzo Quick Commerce,904.96,debit,Groceries
2025-03-06,Starbucks Coffee,676.34,debit,Food & Dining
2025-03-06,Cashback Credit,894.95,credit,Income
2025-03-07,Zomato Food Delivery,317.26,debit,Food & Dining
2025-03-08,Dunzo Quick Commerce,2257.16,debit,Groceries
2025-03-08,Transfer Received,10025.57,credit,Income
2025-03-08,Reliance Fresh,1877.35,debit,Groceries
2025-03-09,Rapido Bike Taxi,123.96,debit,Transportation
2025-03-09,Figma Subscription,1250.0,debit,Subscriptions
2025-03-09,Interest Credit,808.88,credit,Income
2025-03-10,Starbucks Coffee,365.74,debit,Food & Dining
2025-03-11,Tech Gadget Purchase,4369.7,debit,Shopping
2025-03-11,Amazon Prime,311.61,debit,Subscriptions
2025-03-12,Flipkart Order,4309.84,debit,Shopping
2025-03-12,Hotstar Subscription,890.35,debit,Subscriptions
2025-03-13,Slack Pro,875.0,debit,Subscriptions
2025-03-13,Myntra Fashion,3197.76,debit,Shopping
2025-03-13,Salary Credit ESOP,101456.23,credit,Income
2025-03-14,Netflix Subscription,261.93,debit,Subscriptions
2025-03-15,Swiggy Order,541.77,debit,Food & Dining
2025-03-15,Rapido Bike Taxi,126.95,debit,Transportation
2025-03-16,DMart Purchase,316.95,debit,Groceries
2025-03-16,Hotstar Subscription,404.3,debit,Subscriptions
2025-03-16,BigBasket Groceries,3237.57,debit,Groceries
2025-03-17,BigBasket Groceries,3175.52,debit,Groceries
2025-03-17,Spotify Premium,119.0,debit,Subscriptions
2025-03-17,Slack Pro,875.0,debit,Subscriptions
2025-03-17,Uber Ride,136.98,debit,Transportation
2025-03-18,GitHub Copilot,837.0,debit,Subscriptions
2025-03-18,Swiggy Order,751.87,debit,Food & Dining
2025-03-18,Meesho Order,795.48,debit,Shopping
2025-03-18,DMart Purchase,1093.16,debit,Groceries
2025-03-19,Cult.fit Membership,1763.07,debit,Healthcare
2025-03-19,Dunzo Quick Commerce,935.25,debit,Groceries
2025-03-20,Figma Subscription,1250.0,debit,Subscriptions
2025-03-20,BigBasket Groceries,3378.93,debit,Groceries
2025-03-20,Amazon Purchase,3882.96,debit,Shopping
2025-03-20,Dividend Credit,3583.71,credit,Income
2025-03-21,More Supermarket,418.76,debit,Groceries
2025-03-21,Uber Ride,500.28,debit,Transportation
2025-03-22,Amazon Purchase,1089.79,debit,Shopping
2025-03-22,Starbucks Coffee,387.27,debit,Food & Dining
2025-03-23,GitHub Copilot,837.0,debit,Subscriptions
2025-03-23,Rapido Bike Taxi,64.05,debit,Transportation
2025-03-23,Rental Income,18558.5,credit,Income
2025-03-23,GitHub Copilot,837.0,debit,Subscriptions
2025-03-24,Interest Credit,2840.08,credit,Income
2025-03-24,Transfer Received,17120.69,credit,Income
2025-03-25,BookMyShow Tickets,603.7,debit,Entertainment
2025-03-25,Rental Income,17883.74,credit,Income
2025-03-25,Rapido Bike Taxi,61.45,debit,Transportation
2025-03-25,Spotify Premium,119.0,debit,Subscriptions
2025-03-26,YouTube Premium,139.0,debit,Subscriptions
2025-03-26,Standing Desk,5609.68,debit,Shopping
2025-03-26,Amazon Purchase,7374.17,debit,Shopping
2025-03-26,WeWork Cafe,402.68,debit,Food & Dining
2025-03-27,BigBasket Groceries,3876.08,debit,Groceries
2025-03-28,Uber Ride,304.08,debit,Transportation
2025-03-28,Refund Credit,3634.36,credit,Income
2025-03-28,Refund Credit,1792.41,credit,Income
2025-03-29,Rapido Bike Taxi,171.78,debit,Transportation
2025-03-29,UPI Received,17601.29,credit,Income
2025-03-29,BigBasket Groceries,1637.16,debit,Groceries
2025-03-29,Rental Income,16155.78,credit,Income
2025-03-31,Zomato Food Delivery,420.25,debit,Food & Dining
2025-03-31,Dunzo Quick Commerce,702.88,debit,Groceries
2025-03-31,Myntra Fashion,1447.34,debit,Shopping
